UniProt, domain_start, domain_end, S_over_T_mean, S_over_T_pval, quantile, refoldable, subcellular_localization, average_KD_hydro, A_SASA_count , C_SASA_count , D_SASA_count , E_SASA_count , F_SASA_count , G_SASA_count , H_SASA_count , I_SASA_count , K_SASA_count , L_SASA_count , M_SASA_count , N_SASA_count , P_SASA_count , Q_SASA_count , R_SASA_count , S_SASA_count , T_SASA_count , V_SASA_count , W_SASA_count , Y_SASA_count
Q04689, 207, 304, 0.2331, 0.06569, 42, nan, , 2.934, , 2.0, 0, 5.0, 7.0, 1.0, 9.0, 2.0, 2.0, 7.0, 4.0, 1.0, 3.0, 3.0, 2.0, 3.0, 2.0, 0, 0, 1.0, 2.0
Q04693, 51, 784, 0.1483, 0.000776, 6, nan, nucleus, 3.369, , 16.0, 0, 27.0, 22.0, 6.0, 21.0, 8.0, 13.0, 28.0, 25.0, 3.0, 31.0, 14.0, 10.0, 17.0, 36.0, 23.0, 11.0, 1.0, 6.0
Q04693, 815, 1261, 0.1483, 0.000776, 6, nan, nucleus, 3.405, , 5.0, 3.0, 22.0, 21.0, 5.0, 22.0, 6.0, 10.0, 20.0, 18.0, 8.0, 21.0, 6.0, 11.0, 10.0, 25.0, 8.0, 9.0, 3.0, 3.0
Q04706, 174, 350, 0.0979, 0.069291, 6, nan, cytoplasm, 2.903, , 5.0, 0, 8.0, 5.0, 2.0, 7.0, 3.0, 2.0, 8.0, 2.0, 0, 15.0, 3.0, 10.0, 2.0, 6.0, 11.0, 5.0, 0, 2.0
Q04728, 17, 435, 0.5731, 0.001176, 90, True, mitochondrion matrix, 3.016, , 4.0, 1.0, 12.0, 15.0, 1.0, 29.0, 1.0, 2.0, 21.0, 7.0, 2.0, 11.0, 4.0, 6.0, 5.0, 5.0, 13.0, 6.0, 0, 2.0
Q04740, 107, 342, 0.1902, 0.001804, 18, nan, , 2.393, , 4.0, 0, 5.0, 15.0, 3.0, 14.0, 3.0, 0, 19.0, 2.0, 2.0, 13.0, 5.0, 4.0, 2.0, 10.0, 2.0, 0, 1.0, 0
Q04748, 62, 891, 0.2253, 0.004489, 30, nan, mitochondrion, 2.819, , 11.0, 3.0, 22.0, 54.0, 6.0, 20.0, 5.0, 18.0, 54.0, 13.0, 4.0, 39.0, 13.0, 21.0, 14.0, 25.0, 19.0, 12.0, 0, 5.0
Q04772, 63, 198, 0.1935, 4.6e-05, 18, nan, , 2.383, , 1.0, 0, 6.0, 2.0, 2.0, 4.0, 1.0, 0, 14.0, 0, 1.0, 6.0, 5.0, 6.0, 2.0, 5.0, 2.0, 3.0, 1.0, 2.0
Q04779, 259, 377, 0.237, 6e-06, 42, nan, nucleus, 3.063, , 1.0, 1.0, 8.0, 3.0, 5.0, 4.0, 1.0, 3.0, 11.0, 4.0, 1.0, 10.0, 6.0, 5.0, 1.0, 6.0, 3.0, 1.0, 0, 2.0
Q04792, 73, 566, 0.4056, 0.000216, 78, nan, , 3.029, , 8.0, 1.0, 17.0, 27.0, 3.0, 24.0, 6.0, 4.0, 18.0, 12.0, 0, 7.0, 14.0, 10.0, 6.0, 15.0, 10.0, 4.0, 2.0, 3.0
Q04867, 18, 312, 0.1291, 0.000617, 6, nan, nucleus, 2.839, , 6.0, 0, 10.0, 6.0, 1.0, 10.0, 2.0, 2.0, 20.0, 4.0, 2.0, 6.0, 7.0, 12.0, 7.0, 16.0, 14.0, 4.0, 0, 0
Q04868, 6, 271, 0.2364, 0.000963, 42, False, nucleus; cytoplasm, 3.051, , 5.0, 1.0, 7.0, 7.0, 4.0, 5.0, 4.0, 3.0, 7.0, 2.0, 1.0, 11.0, 4.0, 7.0, 3.0, 18.0, 3.0, 2.0, 0, 1.0
Q04869, 4, 343, 0.3892, 0.000979, 78, False, , 2.56, , 6.0, 0, 16.0, 16.0, 2.0, 24.0, 2.0, 2.0, 23.0, 2.0, 0, 8.0, 5.0, 5.0, 6.0, 6.0, 5.0, 4.0, 0, 1.0
Q04894, 6, 357, 0.5715, 0.001106, 90, True, nucleus; cytoplasm, 2.732, , 3.0, 0, 14.0, 11.0, 1.0, 28.0, 1.0, 1.0, 19.0, 3.0, 2.0, 6.0, 8.0, 3.0, 5.0, 7.0, 3.0, 3.0, 0, 3.0
Q04924, 27, 437, 0.2039, 0.001637, 30, nan, endoplasmic reticulum, 3.046, , 14.0, 1.0, 18.0, 35.0, 2.0, 20.0, 3.0, 8.0, 24.0, 16.0, 2.0, 16.0, 6.0, 8.0, 15.0, 22.0, 8.0, 5.0, 1.0, 8.0
Q04924, 480, 698, 0.2039, 0.001637, 30, nan, endoplasmic reticulum, 2.959, , 3.0, 2.0, 15.0, 16.0, 2.0, 11.0, 2.0, 2.0, 16.0, 9.0, 2.0, 10.0, 3.0, 6.0, 6.0, 11.0, 8.0, 5.0, 1.0, 2.0
Q04925, 73, 413, 0.165, 0.005707, 6, nan, cytoplasm, 3.09, , 2.0, 1.0, 14.0, 6.0, 2.0, 19.0, 3.0, 6.0, 19.0, 5.0, 3.0, 10.0, 7.0, 7.0, 5.0, 15.0, 8.0, 4.0, 0, 1.0
Q04949, 26, 264, 0.2904, 0.14102, 54, nan, cytoplasm; cytoskeleton, 2.654, , 2.0, 0, 12.0, 10.0, 1.0, 5.0, 4.0, 1.0, 10.0, 5.0, 1.0, 8.0, 2.0, 4.0, 5.0, 7.0, 10.0, 3.0, 0, 1.0
Q04951, 139, 385, 0.4048, 0.011149, 78, True, secreted; cell wall, 2.965, , 5.0, 1.0, 15.0, 8.0, 1.0, 20.0, 0, 0, 5.0, 2.0, 0, 5.0, 2.0, 6.0, 1.0, 18.0, 11.0, 0, 0, 4.0
Q05015, 3, 218, 0.2977, 0.005321, 54, nan, cytoplasm, 2.942, , 4.0, 0, 9.0, 12.0, 2.0, 21.0, 1.0, 0, 6.0, 4.0, 1.0, 4.0, 10.0, 5.0, 2.0, 5.0, 6.0, 0, 0, 0
Q05016, 10, 261, 0.8483, 0.013839, 90, False, nucleus; cytoplasm, 2.705, , 11.0, 0, 11.0, 14.0, 1.0, 13.0, 1.0, 1.0, 12.0, 1.0, 1.0, 9.0, 4.0, 9.0, 4.0, 6.0, 7.0, 3.0, 0, 1.0
Q05021, 119, 315, 0.1599, 0.001783, 6, nan, nucleus, 3.26, , 4.0, 0, 13.0, 15.0, 3.0, 7.0, 1.0, 6.0, 12.0, 7.0, 1.0, 7.0, 7.0, 4.0, 5.0, 9.0, 2.0, 6.0, 1.0, 4.0
Q05022, 1463, 1711, 0.1349, 9.7e-05, 6, False, nucleus; nucleolus, 2.503, , 8.0, 0, 8.0, 24.0, 5.0, 9.0, 1.0, 2.0, 18.0, 2.0, 0, 8.0, 2.0, 4.0, 7.0, 8.0, 6.0, 1.0, 0, 2.0
Q05040, 196, 520, 0.2025, 0.00475, 30, nan, cytoplasm; endoplasmic reticulum, 2.668, , 4.0, 0, 22.0, 15.0, 2.0, 7.0, 1.0, 4.0, 20.0, 5.0, 0, 14.0, 6.0, 4.0, 2.0, 18.0, 7.0, 4.0, 0, 1.0
Q05080, 5, 252, 0.345, 0.016676, 66, nan, bud neck; cytoplasm; cytoskeleton, 3.106, , 10.0, 1.0, 12.0, 12.0, 4.0, 10.0, 3.0, 7.0, 16.0, 7.0, 5.0, 11.0, 1.0, 17.0, 9.0, 7.0, 7.0, 3.0, 1.0, 3.0
Q05080, 556, 664, 0.345, 0.016676, 66, nan, bud neck; cytoplasm; cytoskeleton, 3.36, , 1.0, 0, 5.0, 6.0, 1.0, 10.0, 0, 7.0, 5.0, 1.0, 2.0, 5.0, 4.0, 2.0, 6.0, 4.0, 4.0, 2.0, 0, 2.0
Q05123, 4, 221, 0.2384, 4.8e-05, 42, True, nucleus, 3.429, , 2.0, 1.0, 12.0, 11.0, 3.0, 6.0, 2.0, 8.0, 6.0, 6.0, 2.0, 9.0, 5.0, 10.0, 3.0, 16.0, 4.0, 5.0, 0, 3.0
Q05123, 261, 369, 0.2384, 4.8e-05, 42, True, nucleus, 3.159, , 2.0, 0, 5.0, 12.0, 3.0, 9.0, 0, 5.0, 12.0, 6.0, 0, 10.0, 1.0, 3.0, 4.0, 4.0, 3.0, 3.0, 1.0, 0
Q05468, 173, 713, 0.2509, 1.5e-05, 42, False, cytoplasm, 2.782, , 8.0, 0, 23.0, 18.0, 2.0, 16.0, 10.0, 6.0, 19.0, 14.0, 4.0, 21.0, 10.0, 18.0, 11.0, 24.0, 5.0, 2.0, 2.0, 1.0
Q05471, 691, 1133, 0.1959, 0.000204, 18, nan, nucleus, 3.257, , 12.0, 5.0, 15.0, 17.0, 12.0, 17.0, 7.0, 4.0, 30.0, 19.0, 7.0, 24.0, 8.0, 22.0, 18.0, 11.0, 13.0, 11.0, 2.0, 6.0
Q05471, 1169, 1403, 0.1959, 0.000204, 18, nan, nucleus, 3.665, , 5.0, 1.0, 15.0, 6.0, 5.0, 12.0, 4.0, 9.0, 12.0, 11.0, 2.0, 9.0, 3.0, 12.0, 8.0, 5.0, 10.0, 9.0, 1.0, 3.0
Q05473, 61, 312, 0.5551, 0.437934, 90, nan, mitochondrion, 3.087, , 1.0, 2.0, 11.0, 8.0, 3.0, 15.0, 5.0, 4.0, 21.0, 8.0, 2.0, 11.0, 3.0, 2.0, 4.0, 11.0, 9.0, 3.0, 0, 0
Q05498, 55, 182, 0.1172, 0.002598, 6, True, nucleus; nucleolus, 2.595, , 4.0, 0, 4.0, 3.0, 0, 7.0, 3.0, 1.0, 10.0, 3.0, 1.0, 2.0, 5.0, 5.0, 7.0, 2.0, 1.0, 1.0, 0, 1.0
Q05506, 6, 598, 0.4158, 0.000302, 78, False, cytoplasm; cytosol; cytoplasm, 2.356, , 10.0, 0, 20.0, 39.0, 1.0, 31.0, 3.0, 3.0, 43.0, 4.0, 0, 16.0, 4.0, 8.0, 11.0, 14.0, 9.0, 6.0, 1.0, 2.0
Q05530, 21, 111, 0.1825, 0.071518, 18, nan, , 2.291, , 2.0, 0, 7.0, 7.0, 2.0, 2.0, 2.0, 1.0, 7.0, 1.0, 0, 2.0, 2.0, 2.0, 4.0, 1.0, 1.0, 1.0, 1.0, 0
Q05533, 7, 285, 0.5427, 0.028224, 90, nan, , 2.985, , 4.0, 2.0, 5.0, 14.0, 2.0, 27.0, 3.0, 1.0, 15.0, 2.0, 3.0, 11.0, 5.0, 4.0, 5.0, 12.0, 6.0, 4.0, 0, 2.0
Q05541, 121, 293, 0.1352, 0.001972, 6, nan, cytoplasm; nucleus, 3.326, , 4.0, 0, 10.0, 16.0, 6.0, 10.0, 2.0, 6.0, 13.0, 6.0, 1.0, 6.0, 1.0, 4.0, 3.0, 10.0, 7.0, 3.0, 0, 0
Q05543, 7, 403, 0.2413, 0.003054, 42, nan, nucleus, 2.831, , 6.0, 1.0, 50.0, 32.0, 4.0, 19.0, 11.0, 10.0, 31.0, 14.0, 5.0, 25.0, 10.0, 11.0, 14.0, 29.0, 15.0, 13.0, 0, 5.0
Q05580, 62, 302, 0.1688, 0.000283, 18, False, cytoplasm, 2.759, , 4.0, 4.0, 12.0, 15.0, 1.0, 8.0, 5.0, 5.0, 17.0, 3.0, 2.0, 10.0, 3.0, 8.0, 5.0, 8.0, 8.0, 3.0, 0, 3.0
Q05580, 366, 455, 0.1688, 0.000283, 18, False, cytoplasm, 2.32, , 3.0, 0, 1.0, 9.0, 0, 1.0, 0, 0, 7.0, 3.0, 0, 6.0, 2.0, 3.0, 4.0, 6.0, 3.0, 0, 0, 1.0
Q05583, 4, 325, 0.3793, 0.008539, 78, False, nucleus; cytoplasm, 2.994, , 4.0, 2.0, 17.0, 23.0, 2.0, 15.0, 1.0, 2.0, 9.0, 5.0, 1.0, 5.0, 0, 3.0, 4.0, 6.0, 4.0, 6.0, 0, 4.0
Q05584, 1, 271, 0.7113, 0.000717, 90, True, cytoplasm, 2.387, , 2.0, 0, 9.0, 17.0, 1.0, 14.0, 2.0, 3.0, 17.0, 1.0, 1.0, 6.0, 6.0, 5.0, 5.0, 7.0, 7.0, 1.0, 0, 1.0
Q05635, 10, 288, 0.3928, 0.000195, 78, nan, nucleus, 3.031, , 6.0, 1.0, 12.0, 16.0, 2.0, 10.0, 2.0, 4.0, 12.0, 5.0, 1.0, 14.0, 6.0, 4.0, 3.0, 17.0, 14.0, 3.0, 0, 2.0
Q05636, 14, 285, 0.2999, 0.000577, 54, True, nucleus; nucleolus; cytoplasm, 3.189, , 4.0, 0, 10.0, 16.0, 1.0, 18.0, 2.0, 4.0, 8.0, 6.0, 2.0, 7.0, 4.0, 8.0, 7.0, 9.0, 2.0, 7.0, 0, 2.0
Q05778, 122, 260, 0.34, 9.8e-05, 66, False, cytoplasm, 3.869, , 2.0, 1.0, 3.0, 7.0, 5.0, 12.0, 0, 6.0, 6.0, 4.0, 1.0, 2.0, 8.0, 4.0, 3.0, 12.0, 2.0, 2.0, 1.0, 2.0
Q05788, 10, 307, 0.6714, 0.004277, 90, True, , 3.205, , 11.0, 0, 7.0, 11.0, 2.0, 25.0, 2.0, 1.0, 12.0, 6.0, 2.0, 6.0, 10.0, 4.0, 7.0, 7.0, 10.0, 1.0, 0, 1.0
Q05791, 98, 301, 0.2803, 0.000187, 54, False, cytoplasm, 2.901, , 5.0, 2.0, 16.0, 8.0, 2.0, 5.0, 3.0, 2.0, 10.0, 4.0, 2.0, 12.0, 8.0, 3.0, 4.0, 2.0, 1.0, 5.0, 1.0, 2.0
Q05854, 269, 738, 0.1692, 0.000331, 18, nan, nucleus, 3.103, , 13.0, 1.0, 16.0, 13.0, 6.0, 11.0, 6.0, 5.0, 23.0, 11.0, 1.0, 17.0, 12.0, 7.0, 10.0, 18.0, 11.0, 4.0, 1.0, 4.0
Q05863, 33, 141, 0.2028, 0.027335, 30, nan, mitochondrion, 2.536, , 8.0, 0, 1.0, 16.0, 0, 6.0, 2.0, 1.0, 7.0, 3.0, 1.0, 1.0, 3.0, 8.0, 13.0, 3.0, 2.0, 2.0, 1.0, 2.0
Q05871, 5, 270, 0.1721, 0.001191, 18, nan, peroxisome, 3.13, , 6.0, 1.0, 8.0, 11.0, 2.0, 16.0, 0, 1.0, 13.0, 6.0, 3.0, 10.0, 2.0, 2.0, 6.0, 9.0, 4.0, 3.0, 0, 3.0
Q05874, 28, 258, 0.3672, 0.000652, 66, True, cytoplasm, 2.475, , 1.0, 0, 8.0, 14.0, 2.0, 11.0, 4.0, 2.0, 13.0, 2.0, 1.0, 5.0, 4.0, 4.0, 1.0, 4.0, 2.0, 1.0, 1.0, 1.0
Q05881, 10, 199, 0.3546, 2e-05, 66, nan, cytoplasm, 2.905, , 6.0, 0, 11.0, 9.0, 1.0, 6.0, 0, 3.0, 18.0, 3.0, 2.0, 12.0, 1.0, 4.0, 1.0, 5.0, 6.0, 5.0, 1.0, 2.0
Q05881, 235, 351, 0.3546, 2e-05, 66, nan, cytoplasm, 2.827, , 4.0, 0, 5.0, 9.0, 1.0, 2.0, 1.0, 2.0, 14.0, 5.0, 0, 5.0, 3.0, 2.0, 3.0, 2.0, 5.0, 2.0, 0, 1.0
Q05892, 121, 274, 0.1587, 0.001474, 6, nan, mitochondrion, 3.476, , 1.0, 1.0, 3.0, 8.0, 3.0, 6.0, 1.0, 3.0, 11.0, 11.0, 2.0, 5.0, 3.0, 4.0, 4.0, 4.0, 4.0, 0, 0, 1.0
Q05900, 4, 124, 0.2159, 0.000103, 30, nan, nucleus, 3.16, , 4.0, 1.0, 6.0, 6.0, 1.0, 5.0, 7.0, 5.0, 15.0, 9.0, 2.0, 9.0, 1.0, 3.0, 11.0, 9.0, 6.0, 4.0, 0, 5.0
Q05905, 4, 242, 0.5443, 0.000612, 90, True, nucleus; cytoplasm, 2.946, , 4.0, 0, 7.0, 9.0, 3.0, 15.0, 2.0, 1.0, 10.0, 3.0, 0, 18.0, 4.0, 2.0, 2.0, 12.0, 5.0, 4.0, 1.0, 0
Q05911, 14, 472, 0.3405, 0.000186, 66, False, , 2.938, , 17.0, 0, 13.0, 27.0, 2.0, 19.0, 7.0, 3.0, 18.0, 4.0, 3.0, 7.0, 5.0, 10.0, 12.0, 16.0, 8.0, 7.0, 2.0, 3.0
Q05924, 8, 569, 0.1203, 2.4e-05, 6, nan, cytoplasm, 3.333, , 7.0, 1.0, 16.0, 20.0, 9.0, 37.0, 8.0, 5.0, 20.0, 11.0, 0, 11.0, 12.0, 6.0, 11.0, 9.0, 8.0, 11.0, 1.0, 11.0
Q05926, 4, 107, 0.4988, 0.034172, 90, nan, cytoplasm, 2.517, , 1.0, 0, 3.0, 7.0, 1.0, 5.0, 1.0, 1.0, 9.0, 1.0, 0, 5.0, 3.0, 2.0, 3.0, 5.0, 2.0, 2.0, 1.0, 0
Q05930, 14, 584, 0.2821, 0.028716, 54, nan, cytoplasm; mitochondrion, 2.705, , 7.0, 3.0, 26.0, 24.0, 3.0, 22.0, 5.0, 5.0, 20.0, 12.0, 1.0, 22.0, 14.0, 12.0, 20.0, 16.0, 10.0, 5.0, 0, 4.0
Q05931, 29, 644, 0.3778, 0.004112, 78, True, mitochondrion matrix, 2.752, , 14.0, 0, 23.0, 29.0, 4.0, 37.0, 3.0, 7.0, 34.0, 8.0, 1.0, 20.0, 10.0, 11.0, 13.0, 21.0, 9.0, 3.0, 0, 1.0
Q05933, 4, 173, 0.3502, 0.004799, 66, True, cytoplasm; cytoskeleton, 2.576, , 3.0, 0, 9.0, 4.0, 3.0, 4.0, 3.0, 1.0, 8.0, 1.0, 1.0, 9.0, 6.0, 2.0, 5.0, 5.0, 6.0, 1.0, 0, 3.0
Q05937, 233, 333, 0.2611, 0.001562, 42, nan, nucleus, 2.918, , 2.0, 2.0, 5.0, 4.0, 0, 4.0, 0, 1.0, 10.0, 4.0, 0, 5.0, 5.0, 4.0, 2.0, 2.0, 3.0, 2.0, 0, 2.0
Q05946, 4, 792, 0.1606, 5.3e-05, 6, True, nucleus; nucleolus, 2.877, , 7.0, 3.0, 29.0, 43.0, 2.0, 42.0, 3.0, 11.0, 39.0, 12.0, 5.0, 25.0, 10.0, 15.0, 13.0, 26.0, 21.0, 9.0, 0, 4.0
Q05947, 15, 343, 0.2904, 0.008375, 54, nan, , 3.235, , 8.0, 2.0, 7.0, 16.0, 2.0, 14.0, 7.0, 7.0, 12.0, 6.0, 1.0, 10.0, 12.0, 5.0, 7.0, 12.0, 6.0, 4.0, 0, 6.0
Q05948, 10, 405, 0.2657, 1e-05, 42, nan, cytoplasm, 2.587, , 5.0, 0, 19.0, 16.0, 2.0, 14.0, 4.0, 3.0, 30.0, 7.0, 1.0, 12.0, 7.0, 2.0, 4.0, 23.0, 5.0, 1.0, 0, 1.0
Q05949, 55, 360, 0.2081, 0.000418, 30, False, nucleus, 2.722, , 3.0, 1.0, 14.0, 23.0, 2.0, 9.0, 2.0, 5.0, 20.0, 4.0, 1.0, 14.0, 5.0, 4.0, 3.0, 10.0, 5.0, 6.0, 1.0, 3.0
Q05958, 492, 647, 0.1957, 0.004063, 18, nan, nucleus; cytoplasm, 3.812, , 4.0, 1.0, 6.0, 6.0, 2.0, 5.0, 3.0, 2.0, 4.0, 9.0, 0, 4.0, 4.0, 0, 3.0, 12.0, 7.0, 2.0, 1.0, 0
Q05958, 685, 797, 0.1957, 0.004063, 18, nan, nucleus; cytoplasm, 3.453, , 4.0, 0, 10.0, 4.0, 1.0, 7.0, 2.0, 2.0, 3.0, 5.0, 1.0, 1.0, 2.0, 3.0, 2.0, 3.0, 4.0, 1.0, 1.0, 2.0
Q05979, 3, 449, 0.6429, 0.002259, 90, True, nucleus; cytoplasm, 2.917, , 10.0, 1.0, 15.0, 22.0, 4.0, 26.0, 3.0, 3.0, 17.0, 6.0, 1.0, 12.0, 16.0, 7.0, 7.0, 13.0, 3.0, 3.0, 2.0, 2.0
Q06005, 30, 317, 0.2486, 4.9e-05, 42, nan, mitochondrion, 2.556, , 6.0, 2.0, 11.0, 12.0, 0, 11.0, 1.0, 6.0, 23.0, 1.0, 4.0, 9.0, 6.0, 8.0, 10.0, 4.0, 10.0, 1.0, 0, 1.0
Q06053, 95, 222, 0.2511, 0.000264, 42, True, nucleus; cytoplasm, 3.501, , 1.0, 0, 8.0, 9.0, 4.0, 5.0, 3.0, 10.0, 10.0, 4.0, 1.0, 6.0, 6.0, 3.0, 5.0, 10.0, 3.0, 4.0, 0, 0
Q06053, 265, 662, 0.2511, 0.000264, 42, True, nucleus; cytoplasm, 2.497, , 4.0, 1.0, 15.0, 18.0, 2.0, 20.0, 4.0, 2.0, 18.0, 3.0, 1.0, 9.0, 5.0, 10.0, 12.0, 10.0, 9.0, 3.0, 1.0, 8.0
Q06063, 16, 350, 0.2317, 4.7e-05, 30, nan, , 2.465, , 3.0, 0, 9.0, 20.0, 1.0, 20.0, 4.0, 3.0, 16.0, 2.0, 1.0, 10.0, 3.0, 3.0, 9.0, 9.0, 4.0, 2.0, 0, 5.0
Q06070, 118, 219, 0.1931, 0.000674, 18, nan, cytoplasm; cell cortex, 2.772, , 5.0, 1.0, 3.0, 10.0, 0, 2.0, 0, 2.0, 9.0, 3.0, 0, 6.0, 5.0, 7.0, 8.0, 2.0, 5.0, 4.0, 3.0, 1.0
Q06078, 21, 686, 0.1207, 0.000293, 6, True, nucleus; nucleolus, 3.122, , 7.0, 0, 18.0, 16.0, 4.0, 45.0, 3.0, 5.0, 23.0, 11.0, 1.0, 10.0, 9.0, 13.0, 25.0, 20.0, 19.0, 12.0, 1.0, 1.0
Q06078, 816, 915, 0.1207, 0.000293, 6, True, nucleus; nucleolus, 2.783, , 6.0, 0, 5.0, 4.0, 3.0, 3.0, 2.0, 0, 6.0, 1.0, 0, 6.0, 2.0, 3.0, 2.0, 8.0, 2.0, 0, 0, 0
Q06091, 62, 171, 0.1616, 0.000194, 6, nan, nucleus, 3.238, , 0, 1.0, 10.0, 9.0, 1.0, 1.0, 1.0, 9.0, 6.0, 9.0, 1.0, 9.0, 4.0, 7.0, 11.0, 6.0, 8.0, 3.0, 1.0, 5.0
Q06098, 44, 437, 0.2087, 0.000636, 30, nan, , 3.353, , 9.0, 1.0, 11.0, 13.0, 1.0, 14.0, 6.0, 6.0, 14.0, 8.0, 0, 15.0, 9.0, 6.0, 6.0, 29.0, 11.0, 9.0, 1.0, 3.0
Q06102, 15, 166, 0.2195, 1.6e-05, 30, nan, nucleus, 3.242, , 1.0, 0, 7.0, 11.0, 7.0, 8.0, 1.0, 5.0, 8.0, 6.0, 2.0, 5.0, 14.0, 6.0, 8.0, 7.0, 2.0, 2.0, 0, 5.0
Q06103, 20, 400, 0.3474, 0.000503, 66, True, , 2.634, , 12.0, 0, 15.0, 30.0, 1.0, 11.0, 2.0, 3.0, 23.0, 6.0, 0, 15.0, 4.0, 8.0, 6.0, 19.0, 4.0, 5.0, 1.0, 2.0
Q06106, 2, 151, 0.191, 8e-06, 18, True, nucleus, 2.362, , 3.0, 0, 6.0, 15.0, 4.0, 6.0, 2.0, 2.0, 17.0, 4.0, 1.0, 10.0, 4.0, 6.0, 14.0, 4.0, 3.0, 3.0, 0, 2.0
Q06106, 335, 616, 0.191, 8e-06, 18, True, nucleus, 2.876, , 10.0, 0, 9.0, 16.0, 2.0, 16.0, 3.0, 3.0, 23.0, 9.0, 0, 7.0, 5.0, 9.0, 9.0, 10.0, 9.0, 2.0, 1.0, 3.0
Q06106, 663, 836, 0.191, 8e-06, 18, True, nucleus, 2.898, , 4.0, 0, 6.0, 4.0, 4.0, 11.0, 4.0, 0, 19.0, 5.0, 1.0, 8.0, 3.0, 9.0, 6.0, 9.0, 8.0, 5.0, 0, 1.0
Q06108, 265, 531, 0.1638, 0.000296, 6, nan, cytoplasm, 3.628, , 8.0, 3.0, 11.0, 10.0, 7.0, 10.0, 4.0, 11.0, 29.0, 20.0, 3.0, 7.0, 10.0, 12.0, 9.0, 18.0, 10.0, 4.0, 1.0, 9.0
Q06108, 690, 828, 0.1638, 0.000296, 6, nan, cytoplasm, 3.544, , 7.0, 0, 3.0, 7.0, 3.0, 3.0, 1.0, 6.0, 12.0, 4.0, 2.0, 16.0, 7.0, 3.0, 7.0, 17.0, 11.0, 9.0, 2.0, 3.0
Q06109, 32, 273, 0.1757, 0.0038, 18, nan, mitochondrion, 3.236, , 9.0, 0, 8.0, 5.0, 2.0, 8.0, 5.0, 3.0, 17.0, 6.0, 0, 6.0, 7.0, 4.0, 3.0, 16.0, 7.0, 3.0, 0, 2.0
Q06132, 337, 587, 0.1608, 0.000409, 6, True, nucleus; nucleolus, 2.525, , 1.0, 0, 10.0, 9.0, 1.0, 8.0, 2.0, 3.0, 13.0, 6.0, 0, 11.0, 5.0, 7.0, 6.0, 15.0, 2.0, 0, 1.0, 1.0
Q06132, 632, 893, 0.1608, 0.000409, 6, True, nucleus; nucleolus, 2.538, , 5.0, 0, 17.0, 10.0, 3.0, 9.0, 4.0, 3.0, 25.0, 6.0, 3.0, 8.0, 0, 2.0, 7.0, 10.0, 3.0, 0, 0, 0
Q06137, 35, 500, 0.3705, 0.000293, 66, nan, cytoplasm, 2.849, , 5.0, 0, 20.0, 21.0, 2.0, 18.0, 5.0, 7.0, 21.0, 6.0, 5.0, 15.0, 5.0, 10.0, 5.0, 18.0, 9.0, 4.0, 1.0, 2.0
Q06142, 8, 858, 0.2716, 4e-06, 54, True, nucleus; nucleus; nuclear pore complex; cytoplasm, 2.692, , 26.0, 0, 36.0, 42.0, 3.0, 30.0, 4.0, 7.0, 22.0, 9.0, 1.0, 29.0, 26.0, 37.0, 12.0, 21.0, 18.0, 5.0, 1.0, 4.0
Q06146, 72, 175, 0.4333, 3.2e-05, 78, False, cytoplasm, 3.458, , 5.0, 0, 11.0, 12.0, 1.0, 3.0, 1.0, 6.0, 10.0, 11.0, 0, 7.0, 3.0, 1.0, 7.0, 16.0, 5.0, 4.0, 0, 1.0
Q06151, 11, 333, 0.3857, 0.001068, 78, True, cytoplasm; perinuclear region; cytoplasm; p-body; cytoplasm, 3.06, , 4.0, 2.0, 11.0, 19.0, 3.0, 15.0, 2.0, 5.0, 12.0, 8.0, 3.0, 15.0, 7.0, 7.0, 7.0, 11.0, 8.0, 3.0, 2.0, 7.0
Q06156, 9, 458, 0.2357, 0.005748, 42, nan, nucleus; chromosome, 2.796, , 9.0, 0, 14.0, 22.0, 2.0, 10.0, 4.0, 1.0, 23.0, 10.0, 1.0, 20.0, 8.0, 15.0, 13.0, 27.0, 16.0, 10.0, 0, 4.0
Q06156, 501, 871, 0.2357, 0.005748, 42, nan, nucleus; chromosome, 3.413, , 14.0, 1.0, 13.0, 28.0, 7.0, 13.0, 2.0, 10.0, 26.0, 13.0, 5.0, 18.0, 2.0, 9.0, 6.0, 13.0, 7.0, 8.0, 1.0, 2.0
Q06156, 913, 1164, 0.2357, 0.005748, 42, nan, nucleus; chromosome, 3.02, , 4.0, 2.0, 13.0, 13.0, 4.0, 11.0, 1.0, 3.0, 17.0, 6.0, 3.0, 6.0, 6.0, 4.0, 5.0, 7.0, 7.0, 2.0, 0, 0
Q06168, 202, 400, 0.243, 0.001483, 42, nan, nucleus, 2.939, , 3.0, 1.0, 17.0, 14.0, 1.0, 6.0, 3.0, 6.0, 10.0, 7.0, 3.0, 8.0, 2.0, 6.0, 6.0, 6.0, 8.0, 2.0, 0, 2.0
Q06178, 139, 385, 0.2177, 5e-06, 30, nan, nucleus; cytoplasm, 2.715, , 3.0, 0, 8.0, 9.0, 0, 11.0, 3.0, 2.0, 8.0, 5.0, 1.0, 5.0, 4.0, 6.0, 11.0, 8.0, 5.0, 2.0, 0, 6.0
