chr	track	poi	end	ext_start	ext_end	value	origin
chrXV	13204	949650	949651	949575	949725	949650	Henikoff-ChEC
chrXV	13205	956630	956631	956555	956705	956630	Henikoff-ChEC
chrXV	13206	956696	956697	956555	956705	956630	Henikoff-ChEC
chrXV	13205	956630	956631	956621	956771	956696	Henikoff-ChEC
chrXV	13206	956696	956697	956621	956771	956696	Henikoff-ChEC
chrXV	13207	956946	956947	956871	957021	956946	Henikoff-ChEC
chrXV	13208	960326	960327	960251	960401	960326	Henikoff-ChEC
chrXV	13209	960398	960399	960251	960401	960326	Henikoff-ChEC
chrXV	13208	960326	960327	960323	960473	960398	Henikoff-ChEC
chrXV	13209	960398	960399	960323	960473	960398	Henikoff-ChEC
chrXV	13210	960714	960715	960639	960789	960714	Henikoff-ChEC
chrXV	13211	967820	967821	967745	967895	967820	Henikoff-ChEC
chrXV	13212	967936	967937	967861	968011	967936	Henikoff-ChEC
chrXV	13213	968023	968024	967948	968098	968023	Henikoff-ChEC
chrXV	13214	968096	968097	967948	968098	968023	Henikoff-ChEC
chrXV	13213	968023	968024	968021	968171	968096	Henikoff-ChEC
chrXV	13214	968096	968097	968021	968171	968096	Henikoff-ChEC
chrXV	13215	968208	968209	968133	968283	968208	Hahn-ChEC
chrXV	13215	968208	968209	968147	968297	968222	Henikoff-ChEC
chrXV	13216	968318	968319	968243	968393	968318	Henikoff-ChEC
chrXV	13217	968420	968421	968345	968495	968420	Henikoff-ChEC
chrXV	13218	969120	969121	969045	969195	969120	Henikoff-ChEC
chrXV	13219	969678	969679	969603	969753	969678	Henikoff-ChEC
chrXV	13220	969726	969727	969603	969753	969678	Henikoff-ChEC
chrXV	13219	969678	969679	969651	969801	969726	Henikoff-ChEC
chrXV	13220	969726	969727	969651	969801	969726	Henikoff-ChEC
chrXV	13221	969916	969917	969841	969991	969916	Henikoff-ChEC
chrXV	13222	970118	970119	970043	970193	970118	Pugh-Chip-exo
chrXV	13222	970118	970119	970049	970199	970124	Henikoff-ChEC
chrXV	13222	970118	970119	970065	970215	970140	SLiM-ChIP
chrXV	13223	970336	970337	970261	970411	970336	Henikoff-ChEC
chrXV	13224	970866	970867	970791	970941	970866	Henikoff-ChEC
chrXV	13225	976194	976195	976119	976269	976194	Henikoff-ChEC
chrXV	13226	976358	976359	976283	976433	976358	Henikoff-ChEC
chrXV	13227	976436	976437	976361	976511	976436	Henikoff-ChEC
chrXV	13228	976510	976511	976361	976511	976436	Henikoff-ChEC
chrXV	13227	976436	976437	976435	976585	976510	Henikoff-ChEC
chrXV	13228	976510	976511	976435	976585	976510	Henikoff-ChEC
chrXV	13228	976510	976511	976511	976661	976586	Henikoff-ChEC
chrXV	13229	976586	976587	976511	976661	976586	Henikoff-ChEC
chrXV	13230	977058	977059	976983	977133	977058	Henikoff-ChEC
chrXV	13231	978344	978345	978269	978419	978344	Henikoff-ChEC
chrXV	13232	978405	978406	978269	978419	978344	Henikoff-ChEC
chrXV	13231	978344	978345	978330	978480	978405	Henikoff-ChEC
chrXV	13232	978405	978406	978330	978480	978405	Henikoff-ChEC
chrXV	13233	978450	978451	978330	978480	978405	Henikoff-ChEC
chrXV	13232	978405	978406	978375	978525	978450	Henikoff-ChEC
chrXV	13233	978450	978451	978375	978525	978450	Henikoff-ChEC
chrXV	13234	978570	978571	978495	978645	978570	Henikoff-ChEC
chrXV	13234	978570	978571	978513	978663	978588	SLiM-ChIP
chrXV	13235	978708	978709	978633	978783	978708	Henikoff-ChEC
chrXV	13236	978795	978796	978720	978870	978795	Henikoff-ChEC
chrXV	13236	978795	978796	978796	978946	978871	Henikoff-ChEC
chrXV	13237	978871	978872	978796	978946	978871	Henikoff-ChEC
chrXV	13238	978930	978931	978796	978946	978871	Henikoff-ChEC
chrXV	13237	978871	978872	978855	979005	978930	Henikoff-ChEC
chrXV	13238	978930	978931	978855	979005	978930	Henikoff-ChEC
chrXV	13239	979080	979081	979005	979155	979080	Henikoff-ChEC
chrXV	13240	979138	979139	979005	979155	979080	Henikoff-ChEC
chrXV	13239	979080	979081	979063	979213	979138	Henikoff-ChEC
chrXV	13240	979138	979139	979063	979213	979138	Henikoff-ChEC
chrXV	13241	979320	979321	979245	979395	979320	Henikoff-ChEC
chrXV	13242	979448	979449	979373	979523	979448	Henikoff-ChEC
chrXV	13243	979574	979575	979499	979649	979574	Henikoff-ChEC
chrXV	13244	979634	979635	979499	979649	979574	Henikoff-ChEC
chrXV	13243	979574	979575	979559	979709	979634	Henikoff-ChEC
chrXV	13244	979634	979635	979559	979709	979634	Henikoff-ChEC
chrXV	13245	979848	979849	979773	979923	979848	Henikoff-ChEC
chrXV	13246	980448	980449	980373	980523	980448	Henikoff-ChEC
chrXV	13247	980622	980623	980547	980697	980622	Henikoff-ChEC
chrXV	13248	980696	980697	980547	980697	980622	Henikoff-ChEC
chrXV	13247	980622	980623	980621	980771	980696	Henikoff-ChEC
chrXV	13248	980696	980697	980621	980771	980696	Henikoff-ChEC
chrXV	13249	980834	980835	980759	980909	980834	Henikoff-ChEC
chrXV	13250	981508	981509	981433	981583	981508	Henikoff-ChEC
chrXV	13251	986650	986651	986575	986725	986650	Henikoff-ChEC
chrXV	13252	987176	987177	987101	987251	987176	Henikoff-ChEC
chrXV	13253	987377	987378	987302	987452	987377	Henikoff-ChEC
chrXV	13254	987516	987517	987441	987591	987516	Henikoff-ChEC
chrXV	13255	987606	987607	987531	987681	987606	Henikoff-ChEC
chrXV	13256	987704	987705	987629	987779	987704	Henikoff-ChEC
chrXV	13257	987845	987846	987770	987920	987845	Henikoff-ChEC
chrXV	13258	987920	987921	987770	987920	987845	Henikoff-ChEC
chrXV	13257	987845	987846	987845	987995	987920	Henikoff-ChEC
chrXV	13258	987920	987921	987845	987995	987920	Henikoff-ChEC
chrXV	13259	987990	987991	987845	987995	987920	Henikoff-ChEC
chrXV	13258	987920	987921	987915	988065	987990	Henikoff-ChEC
chrXV	13259	987990	987991	987915	988065	987990	Henikoff-ChEC
chrXV	13260	988100	988101	988025	988175	988100	Henikoff-ChEC
chrXV	13261	988290	988291	988215	988365	988290	Henikoff-ChEC
chrXV	13262	988454	988455	988379	988529	988454	Henikoff-ChEC
chrXV	13263	988480	988481	988379	988529	988454	Henikoff-ChEC
chrXV	13264	988520	988521	988379	988529	988454	Henikoff-ChEC
chrXV	13262	988454	988455	988405	988555	988480	SLiM-ChIP
chrXV	13263	988480	988481	988405	988555	988480	SLiM-ChIP
chrXV	13264	988520	988521	988405	988555	988480	SLiM-ChIP
chrXV	13262	988454	988455	988413	988563	988488	Pugh-Chip-exo
chrXV	13263	988480	988481	988413	988563	988488	Pugh-Chip-exo
chrXV	13264	988520	988521	988413	988563	988488	Pugh-Chip-exo
chrXV	13262	988454	988455	988445	988595	988520	Henikoff-ChEC
chrXV	13263	988480	988481	988445	988595	988520	Henikoff-ChEC
chrXV	13264	988520	988521	988445	988595	988520	Henikoff-ChEC
chrXV	13265	988590	988591	988445	988595	988520	Henikoff-ChEC
chrXV	13264	988520	988521	988515	988665	988590	Henikoff-ChEC
chrXV	13265	988590	988591	988515	988665	988590	Henikoff-ChEC
chrXV	13266	988682	988683	988607	988757	988682	Henikoff-ChEC
chrXV	13267	988774	988775	988699	988849	988774	Henikoff-ChEC
chrXV	13268	988886	988887	988811	988961	988886	Henikoff-ChEC
chrXV	13269	988934	988935	988811	988961	988886	Henikoff-ChEC
chrXV	13268	988886	988887	988859	989009	988934	Henikoff-ChEC
chrXV	13269	988934	988935	988859	989009	988934	Henikoff-ChEC
chrXV	13270	989040	989041	988965	989115	989040	Henikoff-ChEC
chrXV	13271	989084	989085	988965	989115	989040	Henikoff-ChEC
chrXV	13270	989040	989041	989009	989159	989084	Henikoff-ChEC
chrXV	13271	989084	989085	989009	989159	989084	Henikoff-ChEC
chrXV	13272	989158	989159	989009	989159	989084	Henikoff-ChEC
chrXV	13271	989084	989085	989083	989233	989158	Henikoff-ChEC
chrXV	13272	989158	989159	989083	989233	989158	Henikoff-ChEC
chrXV	13273	989204	989205	989083	989233	989158	Henikoff-ChEC
chrXV	13272	989158	989159	989129	989279	989204	Henikoff-ChEC
chrXV	13273	989204	989205	989129	989279	989204	Henikoff-ChEC
chrXV	13274	989294	989295	989219	989369	989294	Henikoff-ChEC
chrXV	13275	989530	989531	989455	989605	989530	Henikoff-ChEC
chrXV	13275	989530	989531	989459	989609	989534	SLiM-ChIP
chrXV	13276	989618	989619	989543	989693	989618	Henikoff-ChEC
chrXV	13277	989709	989710	989634	989784	989709	Henikoff-ChEC
chrXV	13278	997034	997035	996959	997109	997034	SLiM-ChIP
chrXV	13279	997080	997081	996959	997109	997034	SLiM-ChIP
chrXV	13278	997034	997035	997005	997155	997080	Henikoff-ChEC
chrXV	13279	997080	997081	997005	997155	997080	Henikoff-ChEC
chrXV	13280	1000744	1000745	1000669	1000819	1000744	Henikoff-ChEC
chrXV	13281	1000908	1000909	1000833	1000983	1000908	Henikoff-ChEC
chrXV	13282	1001050	1001051	1000975	1001125	1001050	Henikoff-ChEC
chrXV	13283	1001208	1001209	1001133	1001283	1001208	Henikoff-ChEC
chrXV	13284	1003302	1003303	1003227	1003377	1003302	Henikoff-ChEC
chrXV	13285	1003354	1003355	1003227	1003377	1003302	Henikoff-ChEC
chrXV	13284	1003302	1003303	1003279	1003429	1003354	Pugh-Chip-exo
chrXV	13285	1003354	1003355	1003279	1003429	1003354	Pugh-Chip-exo
chrXV	13284	1003302	1003303	1003295	1003445	1003370	SLiM-ChIP
chrXV	13285	1003354	1003355	1003295	1003445	1003370	SLiM-ChIP
chrXV	13284	1003302	1003303	1003300	1003450	1003375	Henikoff-ChEC
chrXV	13285	1003354	1003355	1003300	1003450	1003375	Henikoff-ChEC
chrXV	13286	1003647	1003648	1003572	1003722	1003647	Henikoff-ChEC
chrXV	13287	1003698	1003699	1003572	1003722	1003647	Henikoff-ChEC
chrXV	13286	1003647	1003648	1003623	1003773	1003698	Henikoff-ChEC
chrXV	13287	1003698	1003699	1003623	1003773	1003698	Henikoff-ChEC
chrXV	13288	1003806	1003807	1003731	1003881	1003806	Henikoff-ChEC
chrXV	13289	1003871	1003872	1003731	1003881	1003806	Henikoff-ChEC
chrXV	13288	1003806	1003807	1003796	1003946	1003871	Henikoff-ChEC
chrXV	13289	1003871	1003872	1003796	1003946	1003871	Henikoff-ChEC
chrXV	13290	1004040	1004041	1003965	1004115	1004040	Henikoff-ChEC
chrXV	13291	1004223	1004224	1004148	1004298	1004223	Henikoff-ChEC
chrXV	13292	1004360	1004361	1004285	1004435	1004360	Henikoff-ChEC
chrXV	13293	1004398	1004399	1004285	1004435	1004360	Henikoff-ChEC
chrXV	13292	1004360	1004361	1004323	1004473	1004398	Hahn-ChEC
chrXV	13293	1004398	1004399	1004323	1004473	1004398	Hahn-ChEC
chrXV	13294	1009429	1009430	1009354	1009504	1009429	Henikoff-ChEC
chrXV	13295	1009618	1009619	1009543	1009693	1009618	Henikoff-ChEC
chrXV	13296	1009824	1009825	1009749	1009899	1009824	Henikoff-ChEC
chrXV	13296	1009824	1009825	1009753	1009903	1009828	Pugh-Chip-exo
chrXV	13296	1009824	1009825	1009765	1009915	1009840	SLiM-ChIP
chrXV	13297	1009920	1009921	1009845	1009995	1009920	Hahn-ChEC
chrXV	13298	1010044	1010045	1009969	1010119	1010044	Henikoff-ChEC
chrXV	13299	1010908	1010909	1010833	1010983	1010908	Henikoff-ChEC
chrXV	13300	1015119	1015120	1015044	1015194	1015119	Henikoff-ChEC
chrXV	13301	1015206	1015207	1015131	1015281	1015206	Hahn-ChEC
chrXV	13302	1015230	1015231	1015131	1015281	1015206	Hahn-ChEC
chrXV	13303	1015260	1015261	1015131	1015281	1015206	Hahn-ChEC
chrXV	13301	1015206	1015207	1015155	1015305	1015230	SLiM-ChIP
chrXV	13302	1015230	1015231	1015155	1015305	1015230	SLiM-ChIP
chrXV	13303	1015260	1015261	1015155	1015305	1015230	SLiM-ChIP
chrXV	13301	1015206	1015207	1015185	1015335	1015260	Henikoff-ChEC
chrXV	13302	1015230	1015231	1015185	1015335	1015260	Henikoff-ChEC
chrXV	13303	1015260	1015261	1015185	1015335	1015260	Henikoff-ChEC
chrXV	13304	1015456	1015457	1015381	1015531	1015456	Henikoff-ChEC
chrXV	13305	1017658	1017659	1017583	1017733	1017658	SLiM-ChIP
chrXV	13306	1017728	1017729	1017583	1017733	1017658	SLiM-ChIP
chrXV	13305	1017658	1017659	1017653	1017803	1017728	Henikoff-ChEC
chrXV	13306	1017728	1017729	1017653	1017803	1017728	Henikoff-ChEC
chrXV	13307	1017882	1017883	1017807	1017957	1017882	Henikoff-ChEC
chrXV	13308	1018040	1018041	1017965	1018115	1018040	Henikoff-ChEC
chrXV	13309	1018882	1018883	1018807	1018957	1018882	Henikoff-ChEC
chrXV	13310	1018930	1018931	1018807	1018957	1018882	Henikoff-ChEC
chrXV	13309	1018882	1018883	1018809	1018959	1018884	SLiM-ChIP
chrXV	13310	1018930	1018931	1018809	1018959	1018884	SLiM-ChIP
chrXV	13309	1018882	1018883	1018855	1019005	1018930	Henikoff-ChEC
chrXV	13310	1018930	1018931	1018855	1019005	1018930	Henikoff-ChEC
chrXV	13311	1018996	1018997	1018855	1019005	1018930	Henikoff-ChEC
chrXV	13310	1018930	1018931	1018921	1019071	1018996	Pugh-Chip-exo
chrXV	13311	1018996	1018997	1018921	1019071	1018996	Pugh-Chip-exo
chrXV	13312	1019256	1019257	1019181	1019331	1019256	Henikoff-ChEC
chrXV	13313	1019460	1019461	1019385	1019535	1019460	Henikoff-ChEC
chrXV	13314	1019630	1019631	1019555	1019705	1019630	Henikoff-ChEC
chrXV	13315	1023304	1023305	1023229	1023379	1023304	Henikoff-ChEC
chrXV	13316	1025716	1025717	1025641	1025791	1025716	Henikoff-ChEC
chrXV	13317	1025854	1025855	1025779	1025929	1025854	Henikoff-ChEC
chrXV	13318	1026114	1026115	1026039	1026189	1026114	Henikoff-ChEC
chrXV	13319	1028740	1028741	1028665	1028815	1028740	Henikoff-ChEC
chrXV	13320	1028882	1028883	1028807	1028957	1028882	Hahn-ChEC
chrXV	13320	1028882	1028883	1028819	1028969	1028894	SLiM-ChIP
chrXV	13321	1031668	1031669	1031593	1031743	1031668	Henikoff-ChEC
chrXV	13322	1032010	1032011	1031935	1032085	1032010	Henikoff-ChEC
chrXV	13323	1036574	1036575	1036499	1036649	1036574	Henikoff-ChEC
chrXV	13324	1039586	1039587	1039511	1039661	1039586	Hahn-ChEC
chrXV	13325	1039632	1039633	1039511	1039661	1039586	Hahn-ChEC
chrXV	13324	1039586	1039587	1039523	1039673	1039598	SLiM-ChIP
chrXV	13325	1039632	1039633	1039523	1039673	1039598	SLiM-ChIP
chrXV	13324	1039586	1039587	1039557	1039707	1039632	Henikoff-ChEC
chrXV	13325	1039632	1039633	1039557	1039707	1039632	Henikoff-ChEC
chrXV	13326	1043322	1043323	1043247	1043397	1043322	Henikoff-ChEC
chrXV	13327	1043382	1043383	1043247	1043397	1043322	Henikoff-ChEC
chrXV	13326	1043322	1043323	1043307	1043457	1043382	Hahn-ChEC
chrXV	13327	1043382	1043383	1043307	1043457	1043382	Hahn-ChEC
chrXV	13328	1043403	1043404	1043307	1043457	1043382	Hahn-ChEC
chrXV	13327	1043382	1043383	1043328	1043478	1043403	Henikoff-ChEC
chrXV	13328	1043403	1043404	1043328	1043478	1043403	Henikoff-ChEC
chrXV	13329	1044412	1044413	1044337	1044487	1044412	Henikoff-ChEC
chrXV	13330	1044580	1044581	1044505	1044655	1044580	Henikoff-ChEC
chrXV	13331	1048212	1048213	1048137	1048287	1048212	Henikoff-ChEC
chrXV	13332	1049254	1049255	1049179	1049329	1049254	Henikoff-ChEC
chrXV	13333	1049274	1049275	1049179	1049329	1049254	Henikoff-ChEC
chrXV	13332	1049254	1049255	1049199	1049349	1049274	SLiM-ChIP
chrXV	13333	1049274	1049275	1049199	1049349	1049274	SLiM-ChIP
chrXV	13334	1049340	1049341	1049199	1049349	1049274	SLiM-ChIP
chrXV	13333	1049274	1049275	1049265	1049415	1049340	Henikoff-ChEC
chrXV	13334	1049340	1049341	1049265	1049415	1049340	Henikoff-ChEC
chrXV	13335	1049492	1049493	1049417	1049567	1049492	Henikoff-ChEC
chrXV	13336	1053696	1053697	1053621	1053771	1053696	Henikoff-ChEC
chrXV	13337	1053762	1053763	1053621	1053771	1053696	Henikoff-ChEC
chrXV	13336	1053696	1053697	1053687	1053837	1053762	Henikoff-ChEC
chrXV	13337	1053762	1053763	1053687	1053837	1053762	Henikoff-ChEC
chrXV	13338	1059186	1059187	1059111	1059261	1059186	Henikoff-ChEC
chrXV	13339	1059342	1059343	1059267	1059417	1059342	Henikoff-ChEC
chrXV	13340	1059504	1059505	1059429	1059579	1059504	Henikoff-ChEC
chrXV	13341	1061335	1061336	1061260	1061410	1061335	Hahn-ChEC
chrXV	13342	1064094	1064095	1064019	1064169	1064094	Henikoff-ChEC
chrXV	13343	1064436	1064437	1064361	1064511	1064436	Henikoff-ChEC
chrXV	13344	1064546	1064547	1064471	1064621	1064546	Henikoff-ChEC
chrXV	13345	1070778	1070779	1070703	1070853	1070778	Henikoff-ChEC
chrXV	13346	1070962	1070963	1070887	1071037	1070962	Henikoff-ChEC
chrXV	13347	1071064	1071065	1070989	1071139	1071064	Henikoff-ChEC
chrXV	13348	1073296	1073297	1073221	1073371	1073296	Henikoff-ChEC
chrXV	13349	1073818	1073819	1073743	1073893	1073818	Henikoff-ChEC
chrXV	13350	1073994	1073995	1073919	1074069	1073994	Henikoff-ChEC
chrXV	13351	1074450	1074451	1074375	1074525	1074450	Henikoff-ChEC
chrXV	13352	1076599	1076600	1076524	1076674	1076599	Henikoff-ChEC
chrXV	13353	1076634	1076635	1076524	1076674	1076599	Henikoff-ChEC
chrXV	13352	1076599	1076600	1076559	1076709	1076634	SLiM-ChIP
chrXV	13353	1076634	1076635	1076559	1076709	1076634	SLiM-ChIP
chrXV	13354	1076692	1076693	1076559	1076709	1076634	SLiM-ChIP
chrXV	13352	1076599	1076600	1076563	1076713	1076638	Henikoff-ChEC
chrXV	13353	1076634	1076635	1076563	1076713	1076638	Henikoff-ChEC
chrXV	13354	1076692	1076693	1076563	1076713	1076638	Henikoff-ChEC
chrXV	13353	1076634	1076635	1076617	1076767	1076692	Henikoff-ChEC
chrXV	13354	1076692	1076693	1076617	1076767	1076692	Henikoff-ChEC
chrXV	13355	1079738	1079739	1079663	1079813	1079738	Henikoff-ChEC
chrXV	13356	1079912	1079913	1079837	1079987	1079912	Henikoff-ChEC
chrXV	13357	1082262	1082263	1082187	1082337	1082262	Henikoff-ChEC
chrXV	13358	1082426	1082427	1082351	1082501	1082426	Henikoff-ChEC
chrXV	13359	1083182	1083183	1083107	1083257	1083182	Henikoff-ChEC
chrXV	13360	1083513	1083514	1083438	1083588	1083513	Henikoff-ChEC
chrXV	13361	1083592	1083593	1083517	1083667	1083592	Henikoff-ChEC
chrXV	13362	1083782	1083783	1083707	1083857	1083782	Henikoff-ChEC
chrXV	13363	1083832	1083833	1083707	1083857	1083782	Henikoff-ChEC
chrXV	13362	1083782	1083783	1083757	1083907	1083832	Pugh-Chip-exo
chrXV	13363	1083832	1083833	1083757	1083907	1083832	Pugh-Chip-exo
chrXV	13364	1083926	1083927	1083851	1084001	1083926	Henikoff-ChEC
chrXV	13365	1083976	1083977	1083851	1084001	1083926	Henikoff-ChEC
chrXV	13366	1083997	1083998	1083851	1084001	1083926	Henikoff-ChEC
chrXV	13364	1083926	1083927	1083901	1084051	1083976	SLiM-ChIP
chrXV	13365	1083976	1083977	1083901	1084051	1083976	SLiM-ChIP
chrXV	13366	1083997	1083998	1083901	1084051	1083976	SLiM-ChIP
chrXV	13364	1083926	1083927	1083922	1084072	1083997	Henikoff-ChEC
chrXV	13365	1083976	1083977	1083922	1084072	1083997	Henikoff-ChEC
chrXV	13366	1083997	1083998	1083922	1084072	1083997	Henikoff-ChEC
chrXV	13367	1084216	1084217	1084141	1084291	1084216	Henikoff-ChEC
chrXV	13368	1084405	1084406	1084330	1084480	1084405	Henikoff-ChEC
chrXV	13369	1084511	1084512	1084436	1084586	1084511	Henikoff-ChEC
chrXV	13370	1084656	1084657	1084581	1084731	1084656	Henikoff-ChEC
chrXV	13371	1084728	1084729	1084581	1084731	1084656	Henikoff-ChEC
chrXV	13370	1084656	1084657	1084653	1084803	1084728	SLiM-ChIP
chrXV	13371	1084728	1084729	1084653	1084803	1084728	SLiM-ChIP
chrXV	13372	1084774	1084775	1084653	1084803	1084728	SLiM-ChIP
chrXV	13371	1084728	1084729	1084661	1084811	1084736	Hahn-ChEC
chrXV	13372	1084774	1084775	1084661	1084811	1084736	Hahn-ChEC
chrXV	13371	1084728	1084729	1084699	1084849	1084774	Henikoff-ChEC
chrXV	13372	1084774	1084775	1084699	1084849	1084774	Henikoff-ChEC
chrXV	13373	1084841	1084842	1084699	1084849	1084774	Henikoff-ChEC
chrXV	13372	1084774	1084775	1084766	1084916	1084841	Henikoff-ChEC
chrXV	13373	1084841	1084842	1084766	1084916	1084841	Henikoff-ChEC
chrXV	13374	1084902	1084903	1084766	1084916	1084841	Henikoff-ChEC
chrXV	13373	1084841	1084842	1084827	1084977	1084902	Henikoff-ChEC
chrXV	13374	1084902	1084903	1084827	1084977	1084902	Henikoff-ChEC
chrXV	13375	1084974	1084975	1084827	1084977	1084902	Henikoff-ChEC
chrXV	13374	1084902	1084903	1084899	1085049	1084974	Henikoff-ChEC
chrXV	13375	1084974	1084975	1084899	1085049	1084974	Henikoff-ChEC
chrXV	13376	1087700	1087701	1087625	1087775	1087700	SLiM-ChIP
chrXV	13377	1090616	1090617	1090541	1090691	1090616	Henikoff-ChEC
chrXV	13378	1090790	1090791	1090715	1090865	1090790	Henikoff-ChEC
chrXV	13379	1090836	1090837	1090715	1090865	1090790	Henikoff-ChEC
chrXV	13378	1090790	1090791	1090761	1090911	1090836	Henikoff-ChEC
chrXV	13379	1090836	1090837	1090761	1090911	1090836	Henikoff-ChEC
chrXV	13380	1090954	1090955	1090879	1091029	1090954	Henikoff-ChEC
chrXV	13381	1091028	1091029	1090879	1091029	1090954	Henikoff-ChEC
chrXV	13380	1090954	1090955	1090953	1091103	1091028	Henikoff-ChEC
chrXV	13381	1091028	1091029	1090953	1091103	1091028	Henikoff-ChEC
chrXV	13382	1091078	1091079	1090953	1091103	1091028	Henikoff-ChEC
chrXV	13381	1091028	1091029	1091003	1091153	1091078	Henikoff-ChEC
chrXV	13382	1091078	1091079	1091003	1091153	1091078	Henikoff-ChEC
chrXV	13383	1091106	1091107	1091003	1091153	1091078	Henikoff-ChEC
chrXV	13382	1091078	1091079	1091031	1091181	1091106	SLiM-ChIP
chrXV	13383	1091106	1091107	1091031	1091181	1091106	SLiM-ChIP
chrXVI	13384	106	107	31	181	106	Henikoff-ChEC
chrXVI	13384	106	107	45	195	120	SLiM-ChIP
chrXVI	13385	188	189	45	195	120	SLiM-ChIP
chrXVI	13385	188	189	113	263	188	Henikoff-ChEC
chrXVI	13386	332	333	257	407	332	Henikoff-ChEC
chrXVI	13387	528	529	453	603	528	Henikoff-ChEC
chrXVI	13388	3424	3425	3349	3499	3424	SLiM-ChIP
chrXVI	13389	5872	5873	5797	5947	5872	Henikoff-ChEC
chrXVI	13390	6168	6169	6093	6243	6168	Henikoff-ChEC
