UniProt, domain_start, domain_end, S_over_T_mean, S_over_T_pval, quantile, refoldable, subcellular_localization, average_KD_hydro, A_SASA_count , C_SASA_count , D_SASA_count , E_SASA_count , F_SASA_count , G_SASA_count , H_SASA_count , I_SASA_count , K_SASA_count , L_SASA_count , M_SASA_count , N_SASA_count , P_SASA_count , Q_SASA_count , R_SASA_count , S_SASA_count , T_SASA_count , V_SASA_count , W_SASA_count , Y_SASA_count
Q12347, 197, 336, 0.2907, 0.009885, 54, nan, , 3.153, , 3.0, 1.0, 4.0, 6.0, 2.0, 6.0, 4.0, 0, 8.0, 5.0, 1.0, 9.0, 1.0, 0, 5.0, 10.0, 1.0, 4.0, 0, 5.0
Q12348, 69, 362, 0.2741, 0.043195, 54, nan, nucleus; cytoplasm, 2.61, , 5.0, 3.0, 17.0, 24.0, 4.0, 5.0, 0, 2.0, 11.0, 4.0, 4.0, 11.0, 3.0, 8.0, 11.0, 11.0, 4.0, 3.0, 0, 5.0
Q12348, 364, 542, 0.2741, 0.043195, 54, nan, nucleus; cytoplasm, 3.173, , 2.0, 1.0, 11.0, 8.0, 1.0, 5.0, 1.0, 3.0, 7.0, 6.0, 4.0, 5.0, 2.0, 3.0, 8.0, 9.0, 5.0, 3.0, 0, 1.0
Q12348, 552, 643, 0.2741, 0.043195, 54, nan, nucleus; cytoplasm, 3.635, , 3.0, 0, 4.0, 9.0, 5.0, 0, 0, 4.0, 9.0, 9.0, 2.0, 9.0, 3.0, 1.0, 7.0, 9.0, 7.0, 4.0, 0, 4.0
Q12354, 4, 226, 0.4305, 0.001224, 78, True, nucleus; cytoplasm, 2.849, , 5.0, 0, 6.0, 6.0, 0, 15.0, 2.0, 2.0, 11.0, 1.0, 1.0, 6.0, 8.0, 7.0, 2.0, 9.0, 2.0, 2.0, 1.0, 0
Q12362, 3, 63, 0.3228, 6e-05, 66, nan, cytoplasm, 2.728, , 4.0, 0, 4.0, 5.0, 3.0, 2.0, 1.0, 2.0, 8.0, 2.0, 0, 11.0, 0, 1.0, 5.0, 6.0, 2.0, 1.0, 0, 0
Q12362, 73, 405, 0.3228, 6e-05, 66, nan, cytoplasm, 2.865, , 4.0, 0, 19.0, 18.0, 4.0, 20.0, 3.0, 5.0, 10.0, 6.0, 1.0, 5.0, 11.0, 6.0, 11.0, 8.0, 6.0, 2.0, 0, 3.0
Q12362, 431, 581, 0.3228, 6e-05, 66, nan, cytoplasm, 3.295, , 1.0, 1.0, 1.0, 6.0, 3.0, 10.0, 2.0, 1.0, 5.0, 3.0, 2.0, 5.0, 6.0, 3.0, 1.0, 2.0, 6.0, 0, 0, 0
Q12363, 15, 431, 0.4269, 0.000302, 78, False, nucleus; cytoplasm, 3.207, , 11.0, 0, 20.0, 16.0, 0, 25.0, 4.0, 7.0, 14.0, 5.0, 1.0, 9.0, 11.0, 5.0, 8.0, 13.0, 13.0, 8.0, 0, 5.0
Q12367, 5, 366, 0.2374, 0.000357, 42, nan, , 2.958, , 8.0, 1.0, 12.0, 22.0, 1.0, 24.0, 3.0, 2.0, 14.0, 6.0, 1.0, 6.0, 5.0, 9.0, 13.0, 17.0, 11.0, 7.0, 0, 2.0
Q12368, 12, 123, 0.2441, 5.9e-05, 42, nan, nucleus, 3.272, , 5.0, 0, 10.0, 6.0, 2.0, 4.0, 2.0, 6.0, 8.0, 5.0, 0, 6.0, 2.0, 2.0, 5.0, 6.0, 6.0, 1.0, 0, 3.0
Q12368, 125, 184, 0.2441, 5.9e-05, 42, nan, nucleus, 3.743, , 2.0, 1.0, 3.0, 8.0, 2.0, 1.0, 1.0, 2.0, 8.0, 4.0, 3.0, 1.0, 2.0, 3.0, 3.0, 6.0, 3.0, 6.0, 0, 1.0
Q12369, 31, 59, 0.4446, 0.091011, 90, nan, cytoplasm; cytoskeleton; spindle pole, 4.525, , 2.0, 0, 1.0, 2.0, 0, 3.0, 1.0, 4.0, 2.0, 3.0, 0, 1.0, 0, 2.0, 1.0, 2.0, 2.0, 2.0, 0, 0
Q12369, 108, 253, 0.4446, 0.091011, 90, nan, cytoplasm; cytoskeleton; spindle pole, 3.464, , 9.0, 1.0, 4.0, 14.0, 6.0, 2.0, 4.0, 4.0, 9.0, 5.0, 1.0, 7.0, 0, 5.0, 8.0, 5.0, 4.0, 6.0, 2.0, 3.0
Q12369, 255, 331, 0.4446, 0.091011, 90, nan, cytoplasm; cytoskeleton; spindle pole, 3.771, , 3.0, 0, 2.0, 4.0, 7.0, 0, 4.0, 4.0, 9.0, 10.0, 1.0, 4.0, 0, 6.0, 6.0, 3.0, 8.0, 1.0, 4.0, 0
Q12369, 798, 874, 0.4446, 0.091011, 90, nan, cytoplasm; cytoskeleton; spindle pole, 3.318, , 5.0, 0, 4.0, 4.0, 1.0, 1.0, 3.0, 5.0, 9.0, 4.0, 2.0, 3.0, 5.0, 3.0, 8.0, 14.0, 3.0, 2.0, 0, 1.0
Q12373, 3, 346, 0.3801, 0.000198, 78, nan, nucleus, 2.69, , 15.0, 0, 25.0, 36.0, 2.0, 19.0, 6.0, 2.0, 13.0, 8.0, 2.0, 13.0, 7.0, 16.0, 7.0, 17.0, 7.0, 4.0, 1.0, 0
Q12377, 5, 399, 0.3519, 0.000624, 66, False, , 2.456, , 11.0, 2.0, 20.0, 22.0, 1.0, 10.0, 3.0, 2.0, 24.0, 5.0, 2.0, 14.0, 4.0, 15.0, 10.0, 13.0, 10.0, 3.0, 0, 4.0
Q12378, 3, 189, 0.4789, 0.005518, 90, nan, nucleus; cytoplasm, 3.497, , 2.0, 0, 9.0, 10.0, 5.0, 6.0, 1.0, 3.0, 7.0, 5.0, 3.0, 4.0, 3.0, 4.0, 3.0, 13.0, 8.0, 4.0, 0, 4.0
Q12379, 7, 159, 0.1835, 0.011514, 18, nan, , 3.134, , 12.0, 0, 9.0, 11.0, 4.0, 11.0, 4.0, 2.0, 3.0, 5.0, 3.0, 15.0, 4.0, 6.0, 10.0, 10.0, 7.0, 2.0, 1.0, 3.0
Q12383, 25, 102, 0.3944, 0.000567, 78, nan, nucleus; cytoplasm, 2.754, , 4.0, 1.0, 1.0, 6.0, 0, 2.0, 3.0, 0, 13.0, 5.0, 2.0, 5.0, 3.0, 3.0, 4.0, 6.0, 1.0, 1.0, 0, 1.0
Q12383, 132, 151, 0.3944, 0.000567, 78, nan, nucleus; cytoplasm, 4.153, , 0, 0, 1.0, 4.0, 1.0, 1.0, 1.0, 1.0, 1.0, 3.0, 1.0, 0, 0, 1.0, 0, 2.0, 0, 1.0, 0, 1.0
Q12383, 162, 356, 0.3944, 0.000567, 78, nan, nucleus; cytoplasm, 2.984, , 3.0, 4.0, 6.0, 4.0, 0, 10.0, 5.0, 1.0, 7.0, 2.0, 2.0, 8.0, 8.0, 1.0, 7.0, 12.0, 4.0, 2.0, 0, 2.0
Q12383, 358, 432, 0.3944, 0.000567, 78, nan, nucleus; cytoplasm, 3.67, , 4.0, 2.0, 1.0, 6.0, 2.0, 6.0, 1.0, 3.0, 4.0, 1.0, 1.0, 2.0, 2.0, 0, 4.0, 4.0, 6.0, 1.0, 0, 3.0
Q12383, 434, 475, 0.3944, 0.000567, 78, nan, nucleus; cytoplasm, 3.704, , 0, 0, 1.0, 5.0, 1.0, 1.0, 0, 1.0, 4.0, 2.0, 1.0, 0, 0, 0, 3.0, 1.0, 1.0, 4.0, 0, 3.0
Q12385, 19, 393, 0.2435, 0.003786, 42, nan, , 2.847, , 8.0, 2.0, 11.0, 12.0, 2.0, 10.0, 2.0, 4.0, 20.0, 3.0, 2.0, 9.0, 10.0, 7.0, 6.0, 12.0, 7.0, 2.0, 2.0, 3.0
Q12386, 269, 309, 0.3267, 0.008991, 66, nan, nucleus; cytoplasm; cytoskeleton, 4.231, , 1.0, 1.0, 3.0, 2.0, 1.0, 2.0, 3.0, 2.0, 3.0, 1.0, 0, 3.0, 4.0, 0, 0, 2.0, 0, 7.0, 1.0, 0
Q12386, 322, 375, 0.3267, 0.008991, 66, nan, nucleus; cytoplasm; cytoskeleton, 3.072, , 1.0, 0, 1.0, 8.0, 3.0, 1.0, 1.0, 4.0, 6.0, 0, 1.0, 7.0, 4.0, 1.0, 4.0, 5.0, 0, 3.0, 1.0, 2.0
Q12386, 377, 528, 0.3267, 0.008991, 66, nan, nucleus; cytoplasm; cytoskeleton, 3.902, , 7.0, 1.0, 5.0, 6.0, 1.0, 8.0, 2.0, 6.0, 11.0, 6.0, 0, 3.0, 2.0, 3.0, 2.0, 8.0, 7.0, 5.0, 0, 4.0
Q12386, 530, 620, 0.3267, 0.008991, 66, nan, nucleus; cytoplasm; cytoskeleton, 3.08, , 2.0, 0, 7.0, 2.0, 4.0, 1.0, 1.0, 0, 6.0, 5.0, 1.0, 3.0, 4.0, 5.0, 3.0, 3.0, 1.0, 1.0, 0, 0
Q12386, 629, 830, 0.3267, 0.008991, 66, nan, nucleus; cytoplasm; cytoskeleton, 2.991, , 7.0, 0, 11.0, 15.0, 4.0, 6.0, 4.0, 4.0, 8.0, 7.0, 0, 16.0, 5.0, 10.0, 2.0, 8.0, 5.0, 3.0, 1.0, 1.0
Q12386, 838, 872, 0.3267, 0.008991, 66, nan, nucleus; cytoplasm; cytoskeleton, 5.006, , 3.0, 0, 1.0, 2.0, 1.0, 2.0, 1.0, 4.0, 2.0, 5.0, 0, 1.0, 0, 1.0, 1.0, 2.0, 1.0, 2.0, 2.0, 0
Q12387, 2, 449, 0.1709, 1e-06, 18, False, cytoplasm, 2.94, , 5.0, 1.0, 20.0, 23.0, 5.0, 14.0, 3.0, 7.0, 23.0, 9.0, 2.0, 15.0, 11.0, 10.0, 4.0, 20.0, 8.0, 4.0, 0, 5.0
Q12387, 451, 795, 0.1709, 1e-06, 18, False, cytoplasm, 2.498, , 8.0, 1.0, 14.0, 18.0, 2.0, 9.0, 4.0, 4.0, 27.0, 8.0, 2.0, 22.0, 4.0, 9.0, 7.0, 10.0, 1.0, 2.0, 0, 2.0
Q12389, 140, 346, 0.181, 1e-06, 18, True, nucleus; nucleolus, 2.819, , 4.0, 0, 4.0, 10.0, 1.0, 14.0, 1.0, 2.0, 10.0, 2.0, 2.0, 6.0, 2.0, 4.0, 8.0, 6.0, 6.0, 2.0, 0, 0
Q12389, 353, 664, 0.181, 1e-06, 18, True, nucleus; nucleolus, 2.813, , 8.0, 0, 15.0, 13.0, 4.0, 15.0, 2.0, 1.0, 23.0, 8.0, 4.0, 9.0, 3.0, 10.0, 9.0, 12.0, 6.0, 3.0, 0, 1.0
Q12389, 669, 730, 0.181, 1e-06, 18, True, nucleus; nucleolus, 3.141, , 4.0, 0, 2.0, 7.0, 4.0, 1.0, 0, 1.0, 8.0, 6.0, 3.0, 3.0, 2.0, 3.0, 10.0, 0, 3.0, 1.0, 0, 0
Q12389, 837, 866, 0.181, 1e-06, 18, True, nucleus; nucleolus, 3.355, , 2.0, 0, 1.0, 1.0, 0, 3.0, 0, 4.0, 7.0, 0, 0, 2.0, 0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0
Q12389, 869, 899, 0.181, 1e-06, 18, True, nucleus; nucleolus, 3.221, , 1.0, 0, 2.0, 1.0, 1.0, 2.0, 0, 0, 3.0, 3.0, 0, 2.0, 2.0, 0, 4.0, 4.0, 1.0, 1.0, 1.0, 0
Q12389, 936, 986, 0.181, 1e-06, 18, True, nucleus; nucleolus, 3.062, , 4.0, 0, 1.0, 4.0, 0, 3.0, 0, 4.0, 10.0, 3.0, 0, 3.0, 1.0, 3.0, 4.0, 5.0, 1.0, 0, 0, 2.0
Q12390, 8, 96, 0.465, 0.007989, 90, nan, , 3.108, , 6.0, 0, 4.0, 5.0, 0, 6.0, 0, 1.0, 6.0, 2.0, 1.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0, 0, 1.0, 3.0
Q12390, 108, 231, 0.465, 0.007989, 90, nan, , 3.291, , 3.0, 0, 2.0, 8.0, 0, 5.0, 2.0, 3.0, 8.0, 4.0, 2.0, 0, 3.0, 3.0, 4.0, 4.0, 1.0, 2.0, 1.0, 1.0
Q12393, 2, 84, 0.3093, 0.018983, 66, nan, mitochondrion, 3.485, , 2.0, 0, 1.0, 4.0, 1.0, 0, 1.0, 2.0, 4.0, 5.0, 0, 2.0, 4.0, 7.0, 3.0, 5.0, 2.0, 3.0, 0, 2.0
Q12393, 87, 233, 0.3093, 0.018983, 66, nan, mitochondrion, 3.308, , 6.0, 0, 4.0, 3.0, 2.0, 5.0, 4.0, 1.0, 8.0, 4.0, 1.0, 6.0, 4.0, 5.0, 5.0, 5.0, 4.0, 5.0, 0, 1.0
Q12393, 237, 287, 0.3093, 0.018983, 66, nan, mitochondrion, 3.795, , 5.0, 1.0, 2.0, 5.0, 1.0, 0, 1.0, 0, 0, 5.0, 2.0, 1.0, 2.0, 0, 5.0, 2.0, 6.0, 0, 0, 2.0
Q12395, 14, 55, 0.2619, 9.8e-05, 42, nan, , 2.176, , 0, 0, 2.0, 3.0, 0, 1.0, 1.0, 1.0, 4.0, 1.0, 0, 2.0, 1.0, 2.0, 2.0, 2.0, 0, 0, 1.0, 2.0
Q12395, 74, 161, 0.2619, 9.8e-05, 42, nan, , 2.811, , 0, 0, 3.0, 9.0, 1.0, 3.0, 3.0, 0, 5.0, 5.0, 1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 3.0, 1.0, 0, 0
Q12395, 163, 267, 0.2619, 9.8e-05, 42, nan, , 2.462, , 2.0, 0, 9.0, 5.0, 1.0, 1.0, 0, 1.0, 4.0, 3.0, 0, 2.0, 4.0, 5.0, 4.0, 1.0, 4.0, 0, 0, 2.0
Q12400, 92, 276, 0.3333, 8.3e-05, 66, False, nucleus; cytoplasm, 2.005, , 2.0, 0, 8.0, 13.0, 2.0, 7.0, 2.0, 0, 12.0, 1.0, 0, 10.0, 4.0, 2.0, 7.0, 5.0, 3.0, 1.0, 0, 1.0
Q12404, 33, 152, 0.1604, 0.000947, 6, nan, endoplasmic reticulum lumen, 3.283, , 9.0, 0, 7.0, 0, 0, 4.0, 1.0, 3.0, 13.0, 3.0, 0, 6.0, 3.0, 0, 3.0, 8.0, 1.0, 2.0, 1.0, 1.0
Q12404, 159, 299, 0.1604, 0.000947, 6, nan, endoplasmic reticulum lumen, 2.579, , 1.0, 0, 6.0, 6.0, 1.0, 5.0, 0, 1.0, 14.0, 3.0, 1.0, 3.0, 5.0, 3.0, 5.0, 5.0, 4.0, 2.0, 0, 2.0
Q12406, 9, 186, 0.2425, 6e-06, 42, False, nucleus, 3.729, , 6.0, 0, 10.0, 10.0, 2.0, 14.0, 1.0, 7.0, 7.0, 3.0, 3.0, 6.0, 3.0, 3.0, 1.0, 6.0, 3.0, 5.0, 0, 3.0
Q12406, 188, 325, 0.2425, 6e-06, 42, False, nucleus, 3.232, , 4.0, 0, 6.0, 11.0, 4.0, 1.0, 0, 1.0, 8.0, 8.0, 3.0, 5.0, 3.0, 12.0, 3.0, 5.0, 6.0, 3.0, 1.0, 3.0
Q12406, 327, 476, 0.2425, 6e-06, 42, False, nucleus, 3.473, , 7.0, 0, 3.0, 4.0, 1.0, 11.0, 1.0, 4.0, 11.0, 6.0, 4.0, 13.0, 4.0, 6.0, 3.0, 16.0, 11.0, 2.0, 3.0, 2.0
Q12408, 4, 170, 0.8661, 0.309892, 90, True, vacuole, 3.681, , 6.0, 0, 8.0, 16.0, 4.0, 12.0, 0, 6.0, 5.0, 8.0, 0, 7.0, 11.0, 1.0, 1.0, 3.0, 2.0, 2.0, 0, 2.0
Q12415, 6, 278, 0.2708, 2e-06, 54, nan, nucleus, 2.719, , 1.0, 0, 13.0, 16.0, 1.0, 11.0, 1.0, 3.0, 15.0, 3.0, 2.0, 5.0, 8.0, 5.0, 2.0, 9.0, 9.0, 3.0, 0, 3.0
Q12415, 298, 352, 0.2708, 2e-06, 54, nan, nucleus, 3.82, , 5.0, 0, 2.0, 6.0, 1.0, 5.0, 0, 2.0, 2.0, 6.0, 0, 3.0, 2.0, 1.0, 4.0, 4.0, 2.0, 1.0, 1.0, 2.0
Q12416, 176, 260, 0.2419, 0.010642, 42, nan, nucleus; cytoplasm, 4.043, , 10.0, 0, 3.0, 7.0, 2.0, 4.0, 4.0, 1.0, 0, 11.0, 1.0, 3.0, 7.0, 3.0, 6.0, 4.0, 10.0, 3.0, 0, 2.0
Q12417, 12, 120, 0.2026, 1e-06, 30, nan, nucleus; cytoplasm, 3.589, , 6.0, 0, 6.0, 9.0, 4.0, 3.0, 4.0, 3.0, 8.0, 6.0, 3.0, 4.0, 3.0, 7.0, 4.0, 13.0, 5.0, 6.0, 1.0, 5.0
Q12417, 130, 450, 0.2026, 1e-06, 30, nan, nucleus; cytoplasm, 3.553, , 7.0, 0, 7.0, 9.0, 1.0, 19.0, 1.0, 2.0, 15.0, 9.0, 2.0, 5.0, 5.0, 4.0, 8.0, 6.0, 10.0, 9.0, 2.0, 1.0
Q12418, 338, 402, 0.1109, 0.001159, 6, nan, nucleus; cytoplasm, 3.032, , 0, 0, 4.0, 5.0, 0, 0, 1.0, 2.0, 6.0, 4.0, 1.0, 2.0, 1.0, 1.0, 2.0, 5.0, 1.0, 1.0, 1.0, 1.0
Q12420, 10, 89, 0.2308, 7e-06, 42, nan, nucleus, 3.531, , 3.0, 0, 2.0, 10.0, 3.0, 2.0, 2.0, 5.0, 10.0, 7.0, 1.0, 6.0, 6.0, 4.0, 1.0, 6.0, 4.0, 2.0, 0, 0
Q12420, 146, 235, 0.2308, 7e-06, 42, nan, nucleus, 3.284, , 2.0, 0, 6.0, 12.0, 1.0, 2.0, 2.0, 8.0, 10.0, 5.0, 1.0, 4.0, 1.0, 2.0, 5.0, 7.0, 6.0, 2.0, 0, 0
Q12420, 341, 386, 0.2308, 7e-06, 42, nan, nucleus, 3.705, , 2.0, 0, 2.0, 7.0, 1.0, 0, 0, 3.0, 4.0, 5.0, 1.0, 2.0, 0, 0, 5.0, 4.0, 4.0, 2.0, 0, 0
Q12420, 448, 521, 0.2308, 7e-06, 42, nan, nucleus, 2.849, , 1.0, 0, 7.0, 3.0, 2.0, 6.0, 4.0, 0, 8.0, 3.0, 0, 5.0, 1.0, 2.0, 5.0, 8.0, 9.0, 3.0, 0, 2.0
Q12420, 532, 574, 0.2308, 7e-06, 42, nan, nucleus, 2.239, , 3.0, 0, 1.0, 2.0, 1.0, 2.0, 1.0, 0, 11.0, 1.0, 0, 2.0, 0, 0, 4.0, 1.0, 3.0, 0, 0, 1.0
Q12421, 3, 195, 0.2473, 0.001279, 42, nan, preautophagosomal structure; cytoplasm; cytoskeleton, 3.298, , 4.0, 1.0, 21.0, 17.0, 4.0, 6.0, 2.0, 6.0, 7.0, 11.0, 2.0, 16.0, 3.0, 6.0, 4.0, 19.0, 7.0, 6.0, 0, 4.0
Q12425, 45, 183, 0.3627, 0.000347, 66, nan, mitochondrion matrix, 2.871, , 1.0, 3.0, 12.0, 8.0, 1.0, 9.0, 1.0, 4.0, 10.0, 3.0, 0, 9.0, 3.0, 1.0, 3.0, 11.0, 2.0, 1.0, 0, 0
Q12427, 35, 149, 0.3123, 0.003704, 66, nan, cytoplasm, 2.743, , 5.0, 1.0, 5.0, 6.0, 1.0, 6.0, 0, 1.0, 9.0, 3.0, 1.0, 4.0, 3.0, 5.0, 7.0, 9.0, 2.0, 0, 1.0, 0
Q12428, 40, 314, 0.2561, 0.018794, 42, nan, , 3.445, , 5.0, 0, 6.0, 3.0, 2.0, 15.0, 2.0, 2.0, 17.0, 8.0, 0, 6.0, 6.0, 5.0, 2.0, 6.0, 6.0, 5.0, 2.0, 1.0
Q12428, 323, 461, 0.2561, 0.018794, 42, nan, , 2.66, , 4.0, 0, 7.0, 4.0, 2.0, 6.0, 3.0, 1.0, 4.0, 0, 0, 4.0, 3.0, 4.0, 5.0, 3.0, 6.0, 1.0, 0, 3.0
Q12428, 463, 512, 0.2561, 0.018794, 42, nan, , 3.191, , 0, 0, 4.0, 4.0, 1.0, 1.0, 2.0, 2.0, 4.0, 4.0, 1.0, 3.0, 2.0, 1.0, 2.0, 2.0, 1.0, 1.0, 0, 0
Q12429, 3, 272, 0.326, 0.000135, 66, False, cytoplasm, 2.877, , 3.0, 1.0, 10.0, 13.0, 1.0, 14.0, 0, 2.0, 8.0, 5.0, 0, 12.0, 4.0, 8.0, 3.0, 7.0, 3.0, 4.0, 0, 1.0
Q12429, 282, 684, 0.326, 0.000135, 66, False, cytoplasm, 2.282, , 2.0, 0, 15.0, 18.0, 1.0, 20.0, 4.0, 5.0, 20.0, 1.0, 1.0, 14.0, 2.0, 10.0, 8.0, 10.0, 8.0, 1.0, 0, 2.0
Q12432, 13, 105, 0.18, 0.000239, 18, False, nucleus, 2.918, , 3.0, 0, 4.0, 8.0, 0, 7.0, 0, 3.0, 8.0, 1.0, 1.0, 3.0, 4.0, 3.0, 0, 7.0, 1.0, 0, 1.0, 2.0
Q12432, 227, 399, 0.18, 0.000239, 18, False, nucleus, 2.804, , 2.0, 0, 13.0, 9.0, 0, 6.0, 1.0, 1.0, 9.0, 5.0, 4.0, 5.0, 5.0, 7.0, 5.0, 14.0, 2.0, 3.0, 1.0, 1.0
Q12433, 59, 140, 0.2312, 0.000221, 42, nan, nucleus; cytoplasm, 3.616, , 3.0, 1.0, 2.0, 5.0, 0, 4.0, 7.0, 4.0, 10.0, 12.0, 1.0, 7.0, 0, 7.0, 5.0, 2.0, 4.0, 5.0, 0, 2.0
Q12433, 271, 385, 0.2312, 0.000221, 42, nan, nucleus; cytoplasm, 2.753, , 1.0, 1.0, 5.0, 2.0, 0, 5.0, 1.0, 2.0, 8.0, 4.0, 0, 9.0, 3.0, 1.0, 5.0, 10.0, 3.0, 0, 0, 0
Q12433, 411, 457, 0.2312, 0.000221, 42, nan, nucleus; cytoplasm, 2.731, , 0, 0, 4.0, 9.0, 0, 0, 0, 2.0, 6.0, 5.0, 1.0, 3.0, 1.0, 5.0, 2.0, 2.0, 1.0, 1.0, 0, 3.0
Q12434, 10, 200, 0.4416, 0.001401, 90, True, cytoplasm, 2.745, , 6.0, 0, 9.0, 15.0, 4.0, 8.0, 2.0, 1.0, 15.0, 2.0, 0, 10.0, 5.0, 1.0, 2.0, 8.0, 6.0, 3.0, 1.0, 1.0
Q12438, 116, 224, 0.1939, 0.013731, 18, nan, vacuole, 2.859, , 0, 0, 3.0, 11.0, 0, 10.0, 1.0, 1.0, 8.0, 3.0, 0, 2.0, 1.0, 4.0, 1.0, 4.0, 3.0, 3.0, 0, 3.0
Q12440, 12, 197, 0.2167, 0.003136, 30, nan, nucleus; cytoplasm, 3.127, , 4.0, 0, 10.0, 5.0, 3.0, 1.0, 2.0, 5.0, 8.0, 7.0, 2.0, 19.0, 3.0, 6.0, 9.0, 9.0, 9.0, 5.0, 0, 5.0
Q12440, 199, 415, 0.2167, 0.003136, 30, nan, nucleus; cytoplasm, 2.86, , 2.0, 1.0, 9.0, 9.0, 2.0, 3.0, 4.0, 0, 17.0, 9.0, 3.0, 11.0, 6.0, 3.0, 5.0, 10.0, 9.0, 3.0, 0, 2.0
Q12440, 492, 588, 0.2167, 0.003136, 30, nan, nucleus; cytoplasm, 3.699, , 3.0, 1.0, 6.0, 9.0, 5.0, 2.0, 1.0, 2.0, 5.0, 7.0, 0, 4.0, 1.0, 1.0, 4.0, 4.0, 8.0, 3.0, 1.0, 2.0
Q12440, 590, 648, 0.2167, 0.003136, 30, nan, nucleus; cytoplasm, 3.99, , 2.0, 2.0, 5.0, 2.0, 3.0, 2.0, 1.0, 3.0, 4.0, 6.0, 0, 2.0, 2.0, 3.0, 2.0, 4.0, 1.0, 1.0, 1.0, 3.0
Q12440, 663, 751, 0.2167, 0.003136, 30, nan, nucleus; cytoplasm, 2.585, , 3.0, 1.0, 7.0, 7.0, 1.0, 3.0, 2.0, 0, 5.0, 2.0, 1.0, 4.0, 4.0, 6.0, 1.0, 4.0, 1.0, 1.0, 0, 0
Q12440, 768, 845, 0.2167, 0.003136, 30, nan, nucleus; cytoplasm, 2.702, , 2.0, 0, 2.0, 7.0, 0, 6.0, 1.0, 2.0, 6.0, 2.0, 0, 4.0, 1.0, 2.0, 4.0, 1.0, 3.0, 1.0, 0, 1.0
Q12446, 7, 150, 0.3488, 0.00017, 66, nan, , 2.379, , 3.0, 0, 5.0, 11.0, 1.0, 5.0, 1.0, 1.0, 12.0, 3.0, 0, 6.0, 2.0, 5.0, 7.0, 1.0, 2.0, 3.0, 0, 3.0
Q12447, 13, 183, 0.4065, 0.000161, 78, True, cytoplasm, 2.752, , 3.0, 0, 1.0, 18.0, 0, 5.0, 1.0, 7.0, 11.0, 2.0, 0, 7.0, 6.0, 5.0, 2.0, 4.0, 2.0, 1.0, 0, 0
Q12449, 7, 179, 0.3478, 0.00016, 66, True, cytoplasm, 2.591, , 3.0, 0, 9.0, 13.0, 2.0, 9.0, 1.0, 0, 13.0, 1.0, 0, 3.0, 4.0, 5.0, 2.0, 13.0, 3.0, 3.0, 2.0, 1.0
Q12449, 214, 344, 0.3478, 0.00016, 66, True, cytoplasm, 2.845, , 3.0, 1.0, 2.0, 8.0, 3.0, 6.0, 2.0, 0, 8.0, 2.0, 0, 4.0, 3.0, 3.0, 3.0, 7.0, 2.0, 1.0, 0, 2.0
Q12453, 11, 244, 0.1968, 0.002124, 18, True, cytoplasm, 3.21, , 6.0, 1.0, 5.0, 13.0, 3.0, 13.0, 1.0, 4.0, 10.0, 3.0, 0, 9.0, 6.0, 4.0, 2.0, 14.0, 4.0, 2.0, 0, 0
Q12453, 246, 545, 0.1968, 0.002124, 18, True, cytoplasm, 3.313, , 8.0, 1.0, 5.0, 12.0, 0, 10.0, 2.0, 9.0, 12.0, 5.0, 1.0, 12.0, 9.0, 8.0, 6.0, 14.0, 9.0, 4.0, 0, 2.0
Q12454, 11, 222, 0.2255, 0.000418, 30, nan, cytoplasm, 2.845, , 6.0, 0, 9.0, 12.0, 1.0, 3.0, 2.0, 5.0, 19.0, 2.0, 0, 9.0, 6.0, 1.0, 11.0, 14.0, 10.0, 7.0, 0, 2.0
Q12455, 11, 67, 0.5574, 0.004288, 90, False, , 3.47, , 2.0, 1.0, 5.0, 3.0, 2.0, 4.0, 0, 2.0, 2.0, 1.0, 0, 0, 1.0, 2.0, 3.0, 3.0, 2.0, 1.0, 1.0, 2.0
Q12455, 71, 299, 0.5574, 0.004288, 90, False, , 3.033, , 3.0, 0, 11.0, 10.0, 2.0, 10.0, 1.0, 2.0, 10.0, 5.0, 1.0, 6.0, 5.0, 5.0, 2.0, 9.0, 4.0, 3.0, 2.0, 0
Q12457, 160, 338, 0.2499, 0.006892, 42, nan, nucleus; nucleolus, 3.133, , 7.0, 0, 15.0, 10.0, 1.0, 8.0, 1.0, 6.0, 15.0, 7.0, 0, 10.0, 7.0, 2.0, 8.0, 10.0, 9.0, 5.0, 1.0, 1.0
Q12457, 351, 389, 0.2499, 0.006892, 42, nan, nucleus; nucleolus, 2.504, , 1.0, 0, 2.0, 5.0, 0, 3.0, 1.0, 0, 2.0, 2.0, 1.0, 1.0, 0, 1.0, 3.0, 0, 1.0, 0, 0, 1.0
Q12457, 403, 569, 0.2499, 0.006892, 42, nan, nucleus; nucleolus, 2.565, , 5.0, 0, 7.0, 13.0, 1.0, 6.0, 2.0, 2.0, 10.0, 3.0, 2.0, 9.0, 4.0, 7.0, 9.0, 10.0, 7.0, 1.0, 0, 6.0
Q12458, 7, 295, 0.4769, 0.000918, 90, True, cytoplasm, 2.761, , 6.0, 0, 10.0, 13.0, 0, 16.0, 2.0, 2.0, 17.0, 2.0, 0, 10.0, 4.0, 2.0, 4.0, 5.0, 10.0, 5.0, 1.0, 0
