UniProt, domain_start, domain_end, S_over_T_mean, S_over_T_pval, quantile, refoldable, subcellular_localization, average_KD_hydro, A_SASA , C_SASA , D_SASA , E_SASA , F_SASA , G_SASA , H_SASA , I_SASA , K_SASA , L_SASA , M_SASA , N_SASA , P_SASA , Q_SASA , R_SASA , S_SASA , T_SASA , V_SASA , W_SASA , Y_SASA
Q00416, 1100, 1871, 0.1772, 0.000219, 18, False, nucleus, 2.512, , 801.93, 0, 2861.18, 3317.08, 110.64, 1075.42, 363.02, 689.5, 4876.65, 1257.77, 254.28, 2822.17, 1300.67, 1850.27, 5080.94, 2034.33, 1243.61, 530.86, 0, 823.73
Q00539, 54, 236, 0.169, 2.3e-05, 18, nan, , 3.089, , 295.72, 0, 303.81, 204.85, 344.2, 478.51, 259.81, 0, 880.96, 585.04, 395.9, 2526.92, 446.33, 606.45, 503.02, 1277.79, 686.43, 266.19, 132.2, 92.13
Q00539, 306, 381, 0.169, 2.3e-05, 18, nan, , 3.625, , 256.63, 82.58, 257.12, 230.44, 195.15, 226.45, 0, 0, 237.69, 269.07, 0, 268.66, 269.09, 214.93, 438.71, 106.78, 290.18, 307.87, 0, 92.7
Q00578, 92, 254, 0.3355, 2.8e-05, 66, nan, nucleus, 3.907, , 358.65, 0, 885.36, 459.81, 327.54, 230.41, 412.78, 556.64, 292.76, 651.38, 277.56, 468.3, 632.01, 408.21, 1203.93, 853.56, 129.5, 564.99, 0, 533.37
Q00578, 292, 763, 0.3355, 2.8e-05, 66, nan, nucleus, 2.826, , 675.42, 0, 2191.6, 3024.46, 471.06, 724.64, 805.6, 448.66, 1168.63, 438.92, 356.03, 1505.28, 820.32, 1988.57, 2751.94, 870.25, 817.37, 861.8, 0, 651.92
Q00618, 13, 322, 0.3535, 0.000161, 66, nan, , 2.508, , 193.47, 51.77, 984.72, 2631.93, 364.95, 232.31, 408.9, 410.74, 2796.26, 701.45, 117.91, 1182.55, 237.09, 1097.52, 1214.53, 691.52, 462.42, 266.47, 0, 645.08
Q00684, 10, 368, 0.0626, 0.000691, 6, False, bud neck; nucleus; nucleolus; cytoplasm, 2.968, , 606.99, 46.17, 1377.64, 1854.54, 249.19, 485.62, 694.02, 154.83, 1290.52, 631.93, 0, 1037.01, 501.61, 896.26, 822.4, 668.73, 448.11, 251.92, 0, 772.19
Q00684, 432, 518, 0.0626, 0.000691, 6, False, bud neck; nucleus; nucleolus; cytoplasm, 3.072, , 400.37, 0, 1056.45, 833.04, 0, 161.08, 351.3, 891.16, 960.85, 178.05, 374.71, 2234.91, 510.37, 371.33, 1063.16, 1285.02, 644.63, 369.36, 0, 217.4
Q00723, 25, 214, 0.2327, 0.016277, 42, nan, nucleus, 2.612, , 40.0, 0, 640.74, 502.27, 131.33, 336.73, 575.83, 191.49, 1550.48, 277.52, 261.45, 1518.36, 62.4, 578.06, 552.43, 143.13, 202.07, 279.23, 0, 896.01
Q00764, 17, 480, 0.3481, 7.1e-05, 66, False, cytoplasm, 2.419, , 99.97, 0, 1302.61, 3043.13, 0, 655.65, 375.36, 163.59, 2213.75, 279.25, 166.31, 1311.53, 543.03, 1370.19, 569.63, 764.69, 704.3, 450.35, 153.59, 592.0
Q00772, 7, 476, 0.3561, 0.001156, 66, False, , 2.946, , 1223.02, 0, 1895.41, 2534.91, 642.21, 725.85, 562.45, 387.02, 1848.82, 870.77, 679.05, 1900.14, 1885.96, 4642.48, 966.96, 1386.63, 891.75, 647.5, 0, 320.96
Q00816, 156, 233, 0.3351, 9.8e-05, 66, True, nucleus, 3.157, , 125.85, 0, 420.4, 411.61, 0, 1.13, 136.19, 0, 1020.27, 442.96, 0, 507.6, 0, 0, 839.51, 398.64, 103.03, 518.53, 416.48, 240.67
Q00916, 54, 198, 0.2054, 0.000148, 30, nan, nucleus, 2.597, , 45.9, 0, 856.58, 960.65, 87.04, 118.81, 397.22, 667.55, 2072.63, 184.56, 240.38, 587.06, 381.74, 688.93, 1133.71, 156.01, 80.08, 258.18, 0, 810.67
Q01080, 40, 100, 0.0986, 0.0, 6, False, nucleus; nucleolus, 3.72, , 113.77, 0, 116.06, 688.67, 124.77, 62.66, 84.25, 101.72, 1332.03, 378.31, 0, 149.67, 145.38, 333.64, 206.54, 350.76, 0, 588.52, 0, 516.16
Q01080, 186, 397, 0.0986, 0.0, 6, False, nucleus; nucleolus, 2.848, , 412.73, 0, 524.58, 888.92, 313.82, 273.2, 145.88, 336.18, 1922.81, 206.83, 95.06, 583.06, 595.08, 682.22, 1026.82, 899.94, 519.49, 179.35, 0, 0
Q01159, 23, 411, 0.3527, 0.000379, 66, True, nucleus, 2.606, , 300.69, 0, 1562.91, 2559.9, 207.81, 420.12, 429.39, 101.96, 2730.65, 875.57, 468.24, 989.81, 779.18, 1333.86, 2049.06, 628.18, 569.37, 325.17, 133.25, 327.43
Q01163, 62, 445, 0.2097, 0.000916, 30, nan, mitochondrion, 2.763, , 447.75, 0, 1174.91, 954.03, 263.41, 450.61, 563.36, 167.68, 3884.81, 367.27, 211.18, 671.39, 877.26, 761.27, 686.22, 648.18, 1074.46, 629.62, 0, 644.91
Q01217, 73, 497, 0.3518, 0.001158, 66, nan, mitochondrion, 2.989, , 760.32, 0, 1629.27, 2128.24, 130.18, 984.29, 346.54, 198.7, 2348.51, 668.21, 0, 1061.31, 415.42, 929.02, 677.18, 1581.32, 376.21, 338.25, 0, 532.45
Q01217, 531, 860, 0.3518, 0.001158, 66, nan, mitochondrion, 2.764, , 298.73, 0, 1243.23, 1427.72, 290.17, 555.32, 160.22, 281.34, 2361.65, 348.19, 0, 1169.34, 761.98, 753.32, 784.39, 526.39, 336.05, 202.9, 0, 0
Q01329, 5, 323, 0.2218, 0.000315, 30, nan, nucleus, 2.922, , 443.96, 0, 1043.23, 1175.89, 484.19, 377.91, 434.85, 94.47, 1881.45, 713.0, 621.24, 1390.03, 617.19, 1288.47, 1172.0, 1227.48, 818.83, 85.2, 134.21, 0
Q01329, 398, 431, 0.2218, 0.000315, 30, nan, nucleus, 3.655, , 67.91, 0, 0, 0, 368.46, 63.8, 164.61, 298.97, 645.68, 254.98, 0, 612.67, 209.39, 287.02, 0, 293.71, 247.32, 101.22, 0, 558.94
Q01329, 626, 780, 0.2218, 0.000315, 30, nan, nucleus, 2.733, , 164.35, 0, 504.25, 1358.85, 350.45, 162.57, 348.97, 0, 511.46, 445.18, 138.54, 75.13, 482.85, 963.98, 656.36, 379.0, 54.6, 115.57, 0, 0
Q01389, 135, 213, 0.1542, 0.003173, 6, nan, cytoplasm, 3.067, , 73.87, 0, 500.77, 114.39, 224.66, 7.04, 251.29, 115.67, 1179.42, 290.9, 89.12, 66.99, 56.27, 316.87, 143.3, 216.92, 355.88, 85.08, 0, 271.69
Q01389, 544, 637, 0.1542, 0.003173, 6, nan, cytoplasm, 3.107, , 227.85, 65.98, 893.02, 315.75, 262.86, 173.22, 73.85, 78.75, 1373.93, 501.56, 0, 598.25, 258.68, 117.36, 0, 357.03, 305.58, 121.36, 0, 333.5
Q01389, 1118, 1468, 0.1542, 0.003173, 6, nan, cytoplasm, 2.871, , 411.67, 0, 908.42, 1772.36, 124.9, 477.51, 179.64, 258.92, 3288.94, 676.07, 670.81, 1492.94, 396.77, 664.76, 1451.49, 1493.89, 380.85, 310.97, 0, 305.68
Q01454, 9, 189, 0.3213, 4.9e-05, 66, True, nucleus, 3.014, , 235.22, 0, 924.8, 842.48, 178.47, 111.13, 324.32, 119.12, 1035.84, 454.95, 120.8, 800.12, 185.16, 525.93, 301.23, 542.21, 672.43, 321.67, 0, 271.42
Q01454, 224, 350, 0.3213, 4.9e-05, 66, True, nucleus, 3.418, , 383.07, 53.28, 139.44, 365.07, 131.28, 202.58, 94.71, 289.62, 1026.32, 391.46, 0, 509.07, 126.2, 230.85, 605.58, 458.37, 401.28, 0, 274.28, 154.89
Q01454, 476, 921, 0.3213, 4.9e-05, 66, True, nucleus, 2.927, , 821.39, 0, 978.31, 3603.54, 568.37, 531.85, 451.62, 473.76, 2631.08, 527.35, 349.65, 1207.58, 845.12, 575.52, 1204.99, 1119.74, 584.65, 457.42, 0, 516.06
Q01476, 54, 832, 0.3479, 0.000247, 66, True, , 2.761, , 734.9, 127.09, 2054.54, 4357.16, 340.26, 806.54, 986.2, 951.13, 3945.55, 526.75, 98.01, 3291.63, 1476.94, 2079.19, 2152.52, 2889.81, 1579.89, 736.18, 127.87, 1441.14
Q01476, 928, 1268, 0.3479, 0.000247, 66, True, , 2.85, , 227.39, 68.92, 1551.9, 3382.56, 221.85, 542.46, 307.65, 443.28, 2242.27, 1263.86, 401.73, 1621.22, 302.31, 808.76, 1983.9, 657.81, 794.97, 415.05, 0, 758.46
Q01477, 187, 228, 0.1245, 4.4e-05, 6, False, , 3.716, , 169.37, 0, 60.18, 539.1, 110.57, 0, 0, 203.84, 438.29, 373.98, 160.01, 662.27, 0, 154.98, 101.0, 272.6, 157.95, 87.5, 0, 144.26
Q01477, 423, 526, 0.1245, 4.4e-05, 6, False, , 3.37, , 160.94, 218.87, 311.03, 301.19, 501.94, 134.21, 91.27, 125.44, 1066.76, 232.62, 83.4, 586.42, 395.8, 88.08, 864.9, 457.01, 281.45, 314.78, 0, 261.71
Q01477, 560, 910, 0.1245, 4.4e-05, 6, False, , 2.788, , 370.72, 0, 1457.75, 2975.24, 371.34, 661.32, 321.2, 536.8, 2740.53, 253.86, 137.12, 1864.84, 539.12, 715.34, 884.45, 1238.76, 932.19, 633.33, 336.39, 520.81
Q01532, 38, 477, 0.3635, 0.000239, 66, True, cytoplasm; mitochondrion, 2.885, , 351.68, 0, 1713.61, 1883.77, 98.12, 419.73, 170.98, 553.65, 3257.38, 953.79, 0, 1108.06, 489.76, 1104.36, 870.22, 1086.82, 980.77, 405.03, 151.83, 700.01
Q01560, 122, 272, 0.3113, 0.000759, 66, False, cytoplasm; stress granule; nucleus; cytoplasm, 2.431, , 217.95, 0, 449.69, 2012.51, 276.51, 260.07, 94.83, 0, 729.6, 243.89, 0, 708.68, 393.97, 295.75, 1017.87, 303.16, 186.78, 128.9, 126.54, 108.69
Q01649, 88, 111, 0.342, 0.030594, 66, nan, cytoplasm; cytoskeleton; microtubule organizing center; spindle pole body; nucleus; cytoplasm; cytoskeleton; spindle; cytoplasm; cytoskeleton, 3.967, , 42.23, 0, 160.46, 309.25, 0, 0, 0, 444.69, 449.21, 204.09, 0, 107.41, 0, 0, 583.31, 187.53, 0, 228.25, 0, 0
Q01649, 175, 251, 0.342, 0.030594, 66, nan, cytoplasm; cytoskeleton; microtubule organizing center; spindle pole body; nucleus; cytoplasm; cytoskeleton; spindle; cytoplasm; cytoskeleton, 3.141, , 35.47, 75.91, 375.15, 2145.21, 732.2, 0, 0, 239.78, 1377.32, 964.48, 255.26, 731.48, 120.31, 240.75, 702.82, 64.79, 253.04, 179.53, 165.94, 294.8
Q01649, 353, 584, 0.342, 0.030594, 66, nan, cytoplasm; cytoskeleton; microtubule organizing center; spindle pole body; nucleus; cytoplasm; cytoskeleton; spindle; cytoplasm; cytoskeleton, 2.696, , 229.45, 0, 1203.31, 1689.76, 0, 381.92, 498.95, 455.53, 1952.92, 513.93, 0, 415.98, 357.74, 605.18, 1022.42, 440.76, 272.65, 452.53, 0, 353.93
Q01662, 20, 371, 0.2847, 8e-06, 54, False, cytoplasm, 2.626, , 427.06, 0, 871.12, 1619.52, 0, 543.18, 264.21, 172.66, 3299.64, 476.43, 95.44, 793.03, 472.69, 520.86, 905.06, 269.89, 307.66, 215.88, 0, 236.97
Q01722, 131, 222, 0.1435, 0.002467, 6, nan, nucleus, 3.4, , 189.79, 0, 715.46, 546.82, 244.21, 113.79, 0, 189.37, 529.3, 655.29, 114.44, 153.49, 168.74, 506.48, 921.83, 625.55, 275.74, 58.24, 0, 174.21
Q01802, 34, 441, 0.0955, 0.000382, 6, nan, mitochondrion matrix, 2.512, , 286.76, 0, 928.59, 1834.15, 495.1, 504.21, 291.38, 74.72, 3294.43, 583.98, 76.84, 1778.46, 511.27, 1248.52, 453.62, 721.96, 216.7, 288.85, 210.62, 364.56
Q01855, 21, 119, 0.2667, 0.00048, 54, False, cytoplasm, 2.716, , 464.46, 0, 60.04, 1141.39, 0, 197.41, 200.68, 0, 1131.29, 473.99, 102.0, 332.32, 222.51, 135.41, 1182.28, 150.17, 148.72, 0, 0, 0
Q01919, 42, 331, 0.216, 0.001305, 30, nan, , 2.779, , 251.73, 57.78, 858.23, 1306.66, 147.56, 358.5, 497.31, 321.33, 2089.89, 288.82, 0, 585.71, 586.54, 817.95, 1600.52, 835.75, 620.41, 430.83, 0, 730.0
Q01919, 598, 796, 0.216, 0.001305, 30, nan, , 3.256, , 711.51, 0, 1384.13, 2674.96, 796.13, 479.44, 458.92, 1088.17, 2598.95, 1232.03, 283.71, 2800.14, 1276.42, 984.43, 3514.61, 3250.24, 1400.16, 1378.57, 0, 521.32
Q01939, 74, 389, 0.3043, 3.9e-05, 54, False, nucleus; cytoplasm, 2.873, , 430.22, 0, 1308.86, 2033.19, 0, 819.52, 353.87, 545.79, 3093.77, 857.03, 324.57, 692.13, 839.63, 155.44, 2248.24, 904.43, 380.54, 346.05, 0, 163.59
Q01976, 36, 223, 0.7974, 0.006351, 90, True, , 3.403, , 163.13, 124.15, 1094.94, 946.23, 520.57, 517.19, 275.18, 367.68, 1498.68, 344.57, 180.8, 431.5, 655.1, 565.65, 191.91, 467.15, 355.57, 367.1, 255.86, 0
Q02046, 17, 315, 0.5506, 0.00065, 90, True, nucleus; cytoplasm, 2.79, , 112.44, 105.64, 848.56, 2197.68, 280.63, 398.34, 309.16, 93.8, 1869.72, 655.76, 232.67, 1256.16, 423.67, 573.12, 326.75, 448.56, 261.8, 433.51, 130.46, 280.98
Q02100, 426, 477, 0.2994, 0.000928, 54, nan, nucleus, 3.046, , 93.21, 0, 223.86, 814.27, 382.74, 66.32, 0, 282.84, 1220.26, 491.12, 0, 177.28, 0, 396.41, 931.87, 119.13, 68.27, 158.73, 0, 443.5
Q02100, 508, 542, 0.2994, 0.000928, 54, nan, nucleus, 3.961, , 71.18, 0, 64.14, 214.05, 170.8, 0, 0, 350.85, 138.3, 310.95, 124.51, 188.81, 0, 103.16, 564.39, 458.82, 58.33, 0, 0, 307.59
Q02196, 16, 197, 0.4306, 0.001669, 78, nan, , 2.745, , 257.28, 61.39, 420.81, 1125.04, 308.8, 275.7, 100.11, 0, 1902.05, 460.06, 0, 234.73, 180.2, 510.24, 648.64, 348.74, 213.02, 201.62, 0, 113.86
Q02197, 60, 725, 0.2451, 0.000719, 42, nan, cytoplasm, 2.663, , 638.57, 258.09, 2021.68, 3547.99, 409.72, 784.77, 432.04, 467.7, 4163.82, 508.54, 0, 2098.45, 463.08, 1516.31, 1408.05, 1529.73, 1105.61, 598.31, 0, 0
Q02202, 7, 369, 0.5071, 0.038817, 90, nan, , 2.747, , 265.68, 66.82, 1033.29, 1291.77, 346.8, 113.96, 457.47, 345.69, 1721.54, 1033.28, 0, 2172.76, 453.51, 956.82, 968.05, 916.03, 797.61, 230.33, 0, 327.07
Q02204, 117, 242, 0.2366, 0.000116, 42, nan, mitochondrion, 3.198, , 293.12, 0, 1115.62, 585.73, 238.33, 73.66, 104.66, 360.94, 1532.12, 577.15, 157.86, 636.0, 469.42, 405.19, 367.41, 581.16, 434.3, 355.47, 0, 700.72
Q02206, 25, 317, 0.2468, 2.7e-05, 42, True, nucleus, 2.383, , 216.69, 0, 1581.17, 1865.07, 532.95, 131.78, 664.61, 110.56, 2372.84, 576.78, 0, 943.4, 690.02, 862.76, 511.67, 513.43, 56.41, 232.59, 0, 399.34
Q02206, 445, 527, 0.2468, 2.7e-05, 42, True, nucleus, 3.826, , 134.75, 137.45, 147.19, 554.59, 359.35, 89.79, 76.57, 302.5, 821.85, 945.11, 327.28, 585.62, 334.83, 564.17, 217.68, 626.85, 587.0, 0, 0, 107.38
Q02206, 589, 623, 0.2468, 2.7e-05, 42, True, nucleus, 4.123, , 0, 74.64, 211.86, 532.51, 401.78, 23.1, 233.98, 453.1, 176.23, 371.54, 231.65, 166.29, 0, 0, 387.48, 129.82, 71.92, 0, 171.15, 0
Q02208, 75, 155, 0.2133, 0.000379, 30, nan, nucleus, 3.048, , 0, 132.64, 920.38, 597.7, 263.02, 114.35, 126.38, 120.36, 656.51, 397.2, 0, 567.61, 203.44, 89.69, 330.76, 160.18, 120.07, 168.64, 124.28, 214.56
Q02256, 11, 343, 0.3604, 0.000324, 66, True, , 2.854, , 567.43, 94.5, 902.93, 1675.34, 213.97, 507.07, 461.91, 570.47, 2443.41, 374.69, 109.68, 602.3, 801.1, 1131.92, 1510.07, 937.12, 141.5, 262.04, 134.26, 0
Q02260, 4, 45, 0.2045, 7.4e-05, 30, nan, cytoplasm; nucleus, 3.425, , 48.74, 0, 117.94, 238.26, 146.46, 47.5, 0, 97.74, 603.33, 278.07, 142.52, 466.92, 118.03, 272.76, 149.62, 42.66, 208.69, 72.96, 103.18, 0
Q02260, 84, 116, 0.2045, 7.4e-05, 30, nan, cytoplasm; nucleus, 4.119, , 0, 0, 398.22, 0, 0, 56.29, 0, 647.4, 180.27, 572.64, 0, 464.89, 81.92, 325.47, 574.72, 284.97, 99.88, 80.61, 0, 0
Q02326, 38, 105, 0.277, 2e-05, 54, True, cytoplasm, 3.397, , 184.8, 0, 56.11, 617.28, 140.08, 212.37, 101.29, 81.89, 526.54, 158.61, 0, 294.83, 67.17, 0, 867.56, 203.42, 78.3, 284.96, 0, 335.81
Q02336, 5, 303, 0.1674, 6.6e-05, 18, nan, nucleus, 2.972, , 403.28, 240.32, 1345.55, 2895.4, 304.96, 428.45, 831.55, 678.08, 2224.14, 1052.48, 160.31, 647.51, 1493.11, 1290.9, 2203.04, 623.97, 823.01, 432.6, 0, 882.79
Q02336, 359, 428, 0.1674, 6.6e-05, 18, nan, nucleus, 2.984, , 134.61, 0, 316.27, 267.97, 104.12, 116.36, 180.45, 119.1, 445.25, 364.17, 0, 378.24, 229.71, 530.08, 387.07, 193.04, 58.85, 83.61, 0, 0
Q02354, 6, 199, 0.1357, 0.002634, 6, nan, nucleus; nucleolus, 2.775, , 229.94, 0, 373.52, 447.03, 124.7, 168.14, 196.65, 358.2, 2397.94, 485.15, 0, 1384.66, 243.93, 773.63, 1145.14, 270.42, 332.12, 309.64, 235.94, 274.72
Q02354, 265, 436, 0.1357, 0.002634, 6, nan, nucleus; nucleolus, 2.842, , 337.96, 0, 1273.24, 990.32, 228.39, 72.51, 217.79, 541.64, 2241.67, 502.95, 110.42, 460.0, 215.71, 165.63, 570.73, 438.41, 139.33, 90.78, 0, 413.91
Q02455, 27, 50, 0.3613, 0.000218, 66, True, nucleus; nuclear pore complex; nucleus, 4.4, , 0, 89.9, 312.48, 154.44, 338.39, 132.16, 139.77, 0, 468.27, 532.27, 0, 77.48, 0, 110.14, 0, 147.05, 0, 211.87, 0, 0
Q02455, 106, 155, 0.3613, 0.000218, 66, True, nucleus; nuclear pore complex; nucleus, 3.131, , 0, 0, 258.09, 1362.11, 121.27, 0, 0, 228.89, 978.28, 701.37, 132.43, 141.13, 0, 313.48, 412.42, 249.43, 172.31, 199.04, 0, 0
Q02455, 188, 253, 0.3613, 0.000218, 66, True, nucleus; nuclear pore complex; nucleus, 3.061, , 0, 0, 422.33, 762.28, 135.22, 0, 0, 163.53, 593.55, 1186.43, 158.14, 742.03, 0, 554.31, 1246.32, 229.78, 226.5, 80.48, 143.66, 308.05
Q02455, 477, 574, 0.3613, 0.000218, 66, True, nucleus; nuclear pore complex; nucleus, 3.536, , 98.1, 74.24, 569.48, 1138.6, 137.49, 24.55, 0, 603.44, 1312.51, 877.82, 0, 523.03, 123.16, 810.94, 490.48, 589.35, 280.77, 426.37, 0, 0
Q02455, 665, 764, 0.3613, 0.000218, 66, True, nucleus; nuclear pore complex; nucleus, 3.596, , 92.44, 79.87, 573.07, 1099.48, 275.5, 34.3, 216.4, 469.05, 1710.72, 1768.45, 0, 587.19, 0, 563.46, 819.52, 535.41, 362.79, 241.36, 0, 467.42
Q02455, 825, 870, 0.3613, 0.000218, 66, True, nucleus; nuclear pore complex; nucleus, 2.967, , 47.98, 0, 444.12, 708.03, 0, 0, 248.59, 373.71, 960.45, 206.87, 0, 350.18, 0, 268.02, 0, 247.79, 144.66, 159.5, 138.89, 272.1
Q02455, 1017, 1081, 0.3613, 0.000218, 66, True, nucleus; nuclear pore complex; nucleus, 3.297, , 137.1, 0, 300.67, 711.61, 0, 60.31, 244.3, 295.52, 688.56, 931.59, 0, 419.44, 0, 950.24, 308.67, 308.39, 357.8, 150.82, 0, 659.9
Q02455, 1145, 1288, 0.3613, 0.000218, 66, True, nucleus; nuclear pore complex; nucleus, 3.444, , 304.75, 0, 743.38, 1841.93, 0, 0, 308.69, 925.91, 1875.83, 1731.43, 412.04, 578.49, 0, 1107.36, 1332.76, 421.18, 367.29, 389.4, 147.01, 140.44
Q02455, 1435, 1529, 0.3613, 0.000218, 66, True, nucleus; nuclear pore complex; nucleus, 3.416, , 179.38, 0, 206.02, 1332.52, 278.47, 0, 102.31, 865.32, 1118.03, 650.29, 201.16, 663.08, 128.8, 1318.53, 240.09, 324.53, 107.5, 240.35, 172.06, 0
Q02455, 1587, 1824, 0.3613, 0.000218, 66, True, nucleus; nuclear pore complex; nucleus, 3.057, , 642.39, 0, 1400.05, 4111.09, 916.69, 536.08, 663.45, 757.76, 3848.1, 2588.63, 349.75, 2893.17, 1724.97, 1741.14, 1639.58, 2923.78, 1200.94, 484.32, 0, 0
Q02457, 15, 316, 0.2173, 0.000396, 30, nan, nucleus; chromosome; telomere, 3.327, , 261.64, 148.91, 991.47, 1676.63, 452.61, 519.14, 200.21, 722.97, 1125.02, 1314.38, 126.82, 1760.75, 549.95, 1125.23, 975.4, 907.19, 517.83, 228.32, 0, 210.49
Q02457, 416, 477, 0.2173, 0.000396, 30, nan, nucleus; chromosome; telomere, 2.387, , 0, 0, 322.8, 582.73, 0, 169.23, 0, 93.8, 1023.22, 209.11, 0, 324.25, 301.77, 280.48, 299.56, 162.25, 71.93, 98.69, 0, 0
Q02486, 33, 176, 0.2127, 0.0, 30, False, nucleus; mitochondrion, 2.53, , 347.56, 0, 711.63, 1274.98, 209.91, 66.6, 0, 302.24, 2260.52, 295.12, 0, 501.02, 406.6, 1301.45, 657.57, 518.1, 193.14, 63.29, 0, 199.58
Q02516, 115, 227, 0.3006, 0.004968, 54, nan, nucleus, 2.897, , 314.7, 47.56, 467.52, 1084.19, 204.91, 176.97, 119.06, 288.44, 1012.92, 0, 259.92, 372.9, 197.38, 428.59, 1003.59, 253.64, 262.71, 200.33, 0, 0
Q02554, 126, 208, 0.1884, 0.001461, 18, nan, nucleus, 3.244, , 0, 0, 180.69, 586.87, 165.19, 172.27, 83.94, 441.59, 1110.99, 509.34, 139.47, 210.84, 455.28, 598.03, 942.04, 569.36, 293.72, 173.73, 296.0, 400.0
Q02554, 246, 347, 0.1884, 0.001461, 18, nan, nucleus, 3.691, , 142.49, 102.89, 667.3, 520.09, 639.45, 284.78, 228.7, 602.58, 1128.66, 493.91, 204.98, 522.19, 317.55, 177.04, 370.95, 51.15, 250.03, 262.9, 336.59, 384.72
Q02555, 48, 154, 0.162, 0.000193, 6, nan, , 3.399, , 258.54, 0, 424.26, 1505.13, 121.18, 0, 117.79, 366.89, 1440.98, 804.92, 95.85, 393.72, 198.6, 993.89, 574.44, 245.36, 202.22, 573.12, 0, 161.28
Q02555, 202, 444, 0.162, 0.000193, 6, nan, , 2.836, , 406.33, 0, 935.3, 1026.84, 288.93, 218.73, 0, 227.84, 2470.76, 376.04, 368.92, 1140.22, 493.1, 399.51, 1431.1, 564.04, 203.84, 491.63, 0, 425.61
Q02574, 3, 162, 0.2324, 0.002262, 42, nan, nucleus, 3.176, , 250.51, 118.38, 603.73, 742.34, 0, 642.14, 84.42, 512.16, 959.5, 609.83, 0, 1012.0, 389.24, 278.83, 879.93, 887.26, 1087.11, 142.4, 271.19, 0
Q02574, 205, 286, 0.2324, 0.002262, 42, nan, nucleus, 3.851, , 139.42, 0, 263.73, 903.49, 287.94, 231.21, 515.48, 657.28, 878.77, 535.09, 510.62, 583.62, 319.5, 311.1, 838.68, 305.73, 87.83, 390.67, 0, 295.93
Q02574, 405, 467, 0.2324, 0.002262, 42, nan, nucleus, 3.188, , 204.03, 87.37, 476.2, 1214.59, 0, 75.0, 275.11, 314.28, 608.5, 160.56, 0, 0, 122.23, 124.18, 487.45, 223.51, 0, 216.18, 129.62, 309.59
Q02608, 6, 95, 0.2214, 0.0003, 30, nan, mitochondrion, 3.356, , 149.91, 0, 333.51, 193.99, 247.73, 286.67, 0, 230.29, 1465.73, 201.06, 0, 198.5, 190.3, 118.35, 1339.3, 212.67, 150.56, 487.8, 0, 113.48
Q02642, 63, 102, 0.3771, 8.3e-05, 78, True, nucleus; cytoplasm, 4.144, , 121.25, 0, 397.9, 108.75, 568.85, 117.76, 134.59, 0, 257.78, 301.86, 0, 324.31, 65.32, 505.54, 0, 60.38, 67.52, 296.96, 0, 120.25
Q02647, 20, 89, 0.6203, 0.000913, 90, nan, nucleus; nuclear pore complex; cytoplasm; cytoskeleton, 2.597, , 0, 0, 269.55, 231.04, 95.12, 299.95, 164.16, 0, 999.04, 99.91, 0, 255.29, 92.27, 246.77, 180.2, 64.65, 278.69, 122.23, 0, 648.14
Q02648, 21, 461, 0.3284, 0.000445, 66, True, cytoplasm, 2.73, , 540.52, 179.8, 1064.43, 2858.23, 456.48, 500.98, 688.26, 310.59, 3426.08, 173.82, 0, 1337.76, 1461.68, 1142.09, 1322.68, 1286.7, 660.81, 674.06, 0, 473.01
Q02648, 493, 559, 0.3284, 0.000445, 66, True, cytoplasm, 4.042, , 209.23, 0, 215.24, 581.8, 91.97, 203.97, 222.07, 283.43, 415.17, 476.92, 222.9, 101.81, 217.59, 230.82, 450.32, 205.11, 251.06, 277.02, 386.46, 242.82
Q02685, 6, 83, 0.2141, 0.005218, 30, nan, nucleus; cytoplasm, 4.232, , 283.72, 0, 702.06, 393.64, 147.13, 124.17, 0, 665.59, 684.33, 882.45, 158.52, 170.65, 211.98, 299.98, 295.61, 399.83, 698.71, 462.65, 0, 140.11
Q02685, 145, 225, 0.2141, 0.005218, 30, nan, nucleus; cytoplasm, 3.925, , 0, 57.57, 506.63, 209.34, 362.8, 207.52, 0, 245.14, 654.88, 396.21, 92.73, 205.47, 241.63, 378.6, 591.38, 612.02, 94.23, 328.71, 124.22, 106.04
Q02724, 356, 615, 0.2156, 0.013359, 30, nan, , 2.424, , 329.35, 0, 1099.14, 1398.67, 613.0, 136.02, 133.18, 285.61, 3467.87, 753.64, 106.91, 1109.03, 558.27, 1174.61, 1948.42, 233.09, 212.8, 0, 133.89, 234.09
Q02732, 68, 362, 0.3148, 0.000223, 66, nan, chromosome; centromere; kinetochore; nucleus, 3.143, , 108.56, 47.06, 960.78, 1140.11, 360.62, 572.65, 410.93, 702.82, 2275.35, 1518.4, 484.95, 2177.36, 262.05, 1235.36, 2928.9, 839.12, 1142.03, 712.58, 0, 738.96
Q02733, 18, 484, 0.3733, 4e-06, 78, nan, cytoplasm, 3.141, , 960.42, 221.03, 1103.29, 1458.57, 179.05, 1006.12, 502.17, 180.82, 2100.56, 690.45, 301.73, 845.07, 828.94, 1777.83, 1758.37, 1126.43, 662.42, 494.36, 0, 320.61
Q02749, 95, 203, 0.0953, nan, 6, nan, nucleus, 3.392, , 270.68, 0, 380.88, 421.08, 556.77, 109.31, 883.29, 332.53, 1950.56, 1214.24, 211.69, 799.73, 536.28, 490.64, 720.14, 782.52, 423.81, 127.26, 0, 294.38
