UniProt, domain_start, domain_end, S_over_T_mean, S_over_T_pval, quantile, refoldable, subcellular_localization, average_KD_hydro, A_SASA , C_SASA , D_SASA , E_SASA , F_SASA , G_SASA , H_SASA , I_SASA , K_SASA , L_SASA , M_SASA , N_SASA , P_SASA , Q_SASA , R_SASA , S_SASA , T_SASA , V_SASA , W_SASA , Y_SASA
Q12525, 7, 322, 0.4391, 0.000506, 90, False, cytoplasm, 2.537, , 102.9, 0, 1120.28, 2111.28, 0, 522.68, 282.36, 225.66, 1543.77, 160.41, 0, 939.96, 542.95, 265.63, 684.47, 702.52, 351.06, 279.86, 0, 99.82
Q12532, 8, 172, 0.2425, 5.1e-05, 42, False, cytoplasm, 2.782, , 208.74, 0, 922.23, 1259.16, 151.98, 153.87, 190.7, 159.46, 1207.01, 495.18, 98.33, 435.74, 325.06, 385.54, 978.31, 513.28, 211.3, 259.28, 0, 0
Q12532, 174, 351, 0.2425, 5.1e-05, 42, False, cytoplasm, 2.665, , 334.2, 0, 914.59, 1863.16, 88.0, 323.89, 83.25, 231.46, 2179.95, 419.93, 0, 814.55, 176.53, 371.55, 607.19, 697.77, 613.25, 151.7, 0, 275.14
Q12532, 353, 558, 0.2425, 5.1e-05, 42, False, cytoplasm, 2.325, , 217.61, 0, 1542.37, 2068.56, 0, 214.42, 72.81, 143.1, 3899.9, 578.2, 375.38, 1325.25, 190.18, 1439.1, 1028.22, 1692.45, 767.75, 137.13, 117.64, 139.16
Q12532, 574, 712, 0.2425, 5.1e-05, 42, False, cytoplasm, 3.174, , 82.63, 0, 357.14, 1265.61, 550.21, 338.74, 120.88, 286.53, 1425.18, 128.65, 193.64, 677.37, 532.74, 126.7, 100.47, 787.07, 149.19, 199.21, 444.25, 104.14
Q12532, 718, 752, 0.2425, 5.1e-05, 42, False, cytoplasm, 0.977, , 0, 0, 156.95, 4110.82, 0, 0, 0, 0, 247.76, 0, 0, 0, 0, 206.32, 0, 0, 0, 0, 0, 0
Q12532, 841, 883, 0.2425, 5.1e-05, 42, False, cytoplasm, 3.071, , 162.48, 0, 272.96, 782.95, 0, 172.01, 0, 325.46, 1369.94, 564.79, 204.22, 0, 0, 565.8, 454.59, 0, 165.93, 0, 0, 115.94
Q12532, 917, 1017, 0.2425, 5.1e-05, 42, False, cytoplasm, 3.324, , 125.03, 112.29, 762.41, 508.98, 0, 234.75, 259.4, 209.95, 1510.76, 534.3, 0, 90.17, 576.11, 337.04, 0, 390.28, 272.85, 265.31, 0, 0
Q12672, 28, 100, 0.2308, 0.000687, 42, False, cytoplasm, 3.469, , 31.37, 140.16, 0, 100.5, 0, 275.93, 180.61, 209.66, 1279.14, 169.34, 199.72, 428.01, 0, 221.57, 300.3, 122.91, 231.94, 299.45, 0, 315.66
Q12676, 8, 268, 0.3178, 5.7e-05, 66, False, cytoplasm, 3.046, , 494.54, 50.6, 563.78, 1387.46, 150.4, 414.03, 417.53, 0, 1570.14, 689.12, 183.88, 1063.45, 249.73, 432.82, 272.05, 726.66, 387.95, 195.88, 0, 245.1
Q12676, 278, 425, 0.3178, 5.7e-05, 66, False, cytoplasm, 2.67, , 0, 0, 481.01, 927.58, 0, 286.08, 419.94, 81.49, 687.95, 289.93, 81.15, 767.44, 340.32, 494.97, 351.47, 319.63, 181.85, 264.77, 167.42, 120.37
Q12680, 48, 478, 0.3896, 0.00068, 78, False, , 2.9, , 413.07, 101.83, 1413.5, 1565.86, 233.98, 517.23, 476.2, 99.36, 2728.96, 861.34, 102.44, 1187.8, 429.88, 710.43, 871.31, 762.38, 674.81, 387.01, 294.52, 656.87
Q12680, 483, 841, 0.3896, 0.00068, 78, False, , 3.183, , 494.43, 108.86, 1409.38, 1680.6, 383.86, 549.56, 215.18, 322.41, 1488.34, 1159.97, 375.47, 1177.25, 416.19, 800.8, 1119.82, 1086.79, 457.19, 363.39, 0, 280.47
Q12680, 874, 1276, 0.3896, 0.00068, 78, False, , 3.301, , 642.77, 189.39, 1090.05, 1245.79, 85.3, 458.0, 548.5, 426.7, 1717.02, 411.51, 0, 849.07, 541.73, 486.41, 1563.82, 473.38, 353.29, 782.94, 173.01, 836.73
Q12680, 1297, 1558, 0.3896, 0.00068, 78, False, , 2.897, , 251.81, 99.33, 1440.85, 958.24, 213.66, 430.99, 106.88, 99.87, 1831.77, 290.28, 0, 982.07, 348.4, 108.21, 723.76, 539.27, 387.47, 362.96, 0, 477.2
Q12680, 1630, 1769, 0.3896, 0.00068, 78, False, , 3.284, , 0, 0, 444.87, 845.81, 581.37, 304.22, 250.06, 335.22, 1168.77, 456.65, 114.99, 551.06, 364.95, 74.99, 663.5, 141.56, 548.31, 234.14, 258.28, 0
Q12680, 1785, 1879, 0.3896, 0.00068, 78, False, , 3.366, , 413.85, 0, 424.09, 259.03, 0, 333.0, 104.93, 334.27, 586.86, 205.31, 283.2, 489.27, 296.3, 0, 725.37, 223.38, 286.43, 0, 0, 267.17
Q12680, 1881, 2050, 0.3896, 0.00068, 78, False, , 2.986, , 140.2, 0, 813.01, 1514.59, 171.72, 404.95, 119.51, 208.97, 1236.93, 327.6, 168.62, 371.5, 503.84, 607.02, 547.67, 141.02, 122.8, 579.43, 532.5, 90.72
Q12680, 2052, 2136, 0.3896, 0.00068, 78, False, , 3.712, , 83.96, 50.97, 620.39, 338.96, 94.27, 374.71, 0, 474.49, 698.88, 632.29, 110.77, 553.86, 66.15, 318.92, 767.23, 178.22, 168.72, 169.82, 0, 358.64
Q12690, 27, 144, 0.2477, 8e-05, 42, False, cytoplasm, 3.202, , 905.38, 0, 143.38, 566.9, 0, 209.97, 125.07, 93.23, 1307.9, 289.79, 0, 415.03, 302.76, 555.95, 2218.54, 164.75, 402.58, 448.17, 0, 213.83
Q12692, 26, 123, 0.1298, 0.000467, 6, False, nucleus; chromosome, 3.519, , 586.32, 0, 325.45, 322.11, 0, 380.34, 299.05, 107.84, 1017.6, 670.76, 0, 151.86, 228.41, 161.45, 1509.91, 246.15, 328.51, 174.12, 0, 395.04
Q12748, 4, 222, 0.4551, nan, 90, nan, chromosome; centromere; kinetochore; nucleus, 3.309, , 198.95, 110.06, 500.31, 791.62, 318.93, 141.8, 292.4, 309.99, 696.96, 332.83, 103.33, 651.99, 687.39, 483.37, 1572.59, 555.89, 650.15, 612.5, 107.52, 622.43
Q12748, 229, 275, 0.4551, nan, 90, nan, chromosome; centromere; kinetochore; nucleus, 4.18, , 272.11, 0, 342.18, 0, 188.49, 85.7, 241.62, 471.08, 0, 464.35, 0, 210.11, 180.72, 218.77, 543.72, 189.01, 124.4, 0, 0, 286.96
Q12748, 289, 617, 0.4551, nan, 90, nan, chromosome; centromere; kinetochore; nucleus, 3.214, , 354.06, 0, 1384.55, 1012.65, 216.11, 236.17, 514.27, 248.14, 2477.35, 1723.48, 671.97, 1166.83, 570.1, 1188.92, 1291.25, 1078.25, 435.9, 395.1, 139.92, 457.63
Q12748, 627, 728, 0.4551, nan, 90, nan, chromosome; centromere; kinetochore; nucleus, 3.073, , 432.75, 0, 228.24, 360.07, 461.64, 235.59, 349.69, 99.25, 757.68, 78.24, 0, 524.11, 226.02, 145.14, 573.2, 250.96, 308.21, 107.5, 0, 403.07
Q12749, 82, 252, 0.1497, 0.000743, 6, nan, nucleus; chromosome, 2.925, , 115.74, 136.13, 517.13, 912.33, 286.67, 539.88, 114.43, 305.65, 1287.3, 341.76, 0, 741.65, 112.72, 592.86, 747.44, 925.88, 447.69, 126.28, 0, 613.49
Q12749, 254, 433, 0.1497, 0.000743, 6, nan, nucleus; chromosome, 3.574, , 934.06, 66.91, 1077.96, 2677.82, 145.29, 310.01, 585.78, 1070.79, 2356.89, 2209.63, 408.11, 1402.38, 0, 1278.9, 1415.62, 721.67, 673.12, 563.18, 179.69, 591.82
Q12749, 438, 491, 0.1497, 0.000743, 6, nan, nucleus; chromosome, 3.191, , 51.42, 0, 195.2, 1140.09, 0, 0, 120.8, 326.23, 566.85, 648.03, 211.08, 461.33, 0, 617.7, 978.92, 305.62, 94.63, 350.09, 0, 0
Q12749, 493, 714, 0.1497, 0.000743, 6, nan, nucleus; chromosome, 2.183, , 83.1, 98.12, 811.08, 917.72, 0, 313.23, 113.07, 248.1, 1328.18, 199.28, 0, 1236.52, 220.79, 792.98, 2135.41, 659.44, 447.16, 226.36, 0, 176.1
Q12749, 716, 757, 0.1497, 0.000743, 6, nan, nucleus; chromosome, 3.107, , 0, 0, 233.24, 657.08, 146.35, 36.68, 0, 109.51, 790.85, 387.23, 378.15, 287.13, 0, 0, 932.44, 200.82, 244.9, 226.76, 0, 161.34
Q12749, 766, 885, 0.1497, 0.000743, 6, nan, nucleus; chromosome, 3.566, , 738.2, 178.03, 378.54, 1978.47, 193.07, 71.98, 0, 1230.42, 2078.5, 1046.12, 0, 695.16, 87.77, 1695.62, 448.59, 375.69, 163.0, 243.86, 0, 820.64
Q12749, 968, 1100, 0.1497, 0.000743, 6, nan, nucleus; chromosome, 3.697, , 287.17, 46.98, 1021.67, 273.62, 370.85, 217.93, 155.57, 554.98, 1545.27, 76.16, 383.78, 139.9, 90.77, 441.26, 693.02, 399.28, 495.34, 291.1, 0, 0
Q12751, 15, 392, 0.1836, 3.4e-05, 18, nan, cytoplasm, 3.043, , 266.51, 0, 1372.21, 2000.98, 367.52, 248.67, 0, 897.26, 2808.28, 1173.17, 0, 1507.92, 505.85, 1091.75, 1648.97, 1564.5, 1191.22, 378.24, 109.13, 155.29
Q12751, 405, 571, 0.1836, 3.4e-05, 18, nan, cytoplasm, 3.813, , 66.69, 0, 942.24, 1673.74, 731.57, 34.6, 423.69, 685.55, 1795.66, 1302.13, 207.87, 732.08, 108.87, 504.63, 182.49, 1221.66, 446.01, 500.37, 161.59, 232.51
Q12751, 581, 712, 0.1836, 3.4e-05, 18, nan, cytoplasm, 3.362, , 327.98, 82.86, 1203.41, 2417.16, 98.12, 72.18, 0, 575.46, 980.67, 846.45, 217.45, 1090.29, 125.94, 665.33, 369.6, 815.66, 434.63, 448.85, 0, 135.5
Q12751, 723, 980, 0.1836, 3.4e-05, 18, nan, cytoplasm, 2.362, , 0, 0, 1441.94, 1480.41, 314.27, 75.62, 403.66, 99.77, 2232.08, 786.08, 332.13, 342.6, 644.17, 702.94, 1053.58, 525.68, 283.96, 0, 0, 568.26
Q12754, 4, 495, 0.1603, 0.000314, 6, False, nucleus; nucleolus; cytoplasm, 2.98, , 930.72, 0, 1385.07, 2608.25, 84.88, 314.69, 416.43, 556.32, 3628.03, 922.43, 142.22, 1425.54, 820.43, 1232.63, 1201.79, 1547.23, 998.08, 824.7, 0, 631.8
Q12754, 513, 637, 0.1603, 0.000314, 6, False, nucleus; nucleolus; cytoplasm, 2.824, , 152.78, 71.54, 451.14, 1460.96, 0, 0, 262.49, 136.13, 643.25, 266.7, 0, 314.33, 216.91, 428.68, 605.4, 722.52, 283.64, 349.84, 0, 487.01
Q12754, 639, 1035, 0.1603, 0.000314, 6, False, nucleus; nucleolus; cytoplasm, 2.842, , 539.86, 0, 981.27, 2582.14, 220.01, 486.7, 667.03, 256.14, 2508.23, 858.48, 112.98, 2049.58, 726.64, 703.88, 1669.18, 1045.74, 1067.16, 588.03, 0, 381.71
Q3E705, 15, 185, 0.2294, 0.00027, 42, False, nucleus; nucleolus, 2.491, , 317.52, 0, 1004.46, 1137.94, 228.59, 203.63, 106.47, 214.98, 2904.45, 727.35, 99.46, 733.01, 368.37, 680.28, 1349.54, 332.15, 457.2, 62.62, 0, 0
Q3E731, 11, 77, 0.3194, 0.063344, 66, nan, cytoplasm; mitochondrion intermembrane space, 2.548, , 0, 0, 546.57, 599.01, 152.39, 170.15, 362.28, 0, 344.02, 655.45, 129.49, 317.11, 435.71, 543.87, 696.93, 166.12, 121.53, 0, 0, 186.86
Q3E747, 39, 84, 0.1191, 0.000209, 6, nan, nucleus, 3.471, , 63.58, 0, 0, 505.06, 0, 92.62, 218.0, 0, 1572.54, 997.68, 0, 137.19, 0, 145.57, 511.18, 351.58, 220.43, 155.07, 0, 0
Q3E754, 33, 76, 0.2309, 0.023461, 42, False, cytoplasm, 3.076, , 252.49, 0, 350.45, 498.56, 0, 322.75, 0, 99.84, 0, 0, 0, 302.22, 120.27, 149.11, 623.25, 154.87, 93.35, 167.05, 0, 272.68
Q3E785, 8, 71, 0.2783, 0.001968, 54, nan, mitochondrion matrix, 2.292, , 56.5, 0, 0, 530.14, 132.98, 58.04, 585.94, 0, 899.78, 110.87, 0, 470.54, 161.81, 164.89, 818.19, 78.75, 288.44, 160.05, 0, 105.78
Q3E793, 5, 109, 0.3352, 2.6e-05, 66, nan, mitochondrion matrix, 2.879, , 484.63, 104.06, 185.48, 300.3, 0, 327.51, 341.62, 0, 1295.45, 97.12, 143.13, 195.32, 253.73, 709.06, 315.85, 226.95, 0, 129.12, 0, 108.09
Q3E795, 13, 94, 0.3061, 2e-06, 54, nan, , 3.036, , 222.92, 105.41, 353.97, 1414.3, 285.81, 573.26, 720.64, 196.12, 1196.65, 483.5, 0, 194.26, 450.19, 813.81, 1335.6, 268.51, 515.39, 390.48, 0, 0
Q3E7A8, 20, 70, 0.1536, 0.018729, 6, nan, nucleus; cytoplasm, 3.727, , 41.63, 144.33, 216.96, 259.94, 127.3, 34.16, 0, 126.23, 628.36, 655.53, 0, 273.94, 118.83, 354.66, 620.01, 284.46, 80.58, 287.2, 0, 328.32
Q3E7B7, 3, 67, 0.4552, 0.001441, 90, nan, nucleus; cytoplasm, 2.667, , 457.02, 0, 341.48, 642.1, 0, 119.18, 0, 79.05, 1901.17, 480.78, 241.44, 320.69, 81.12, 737.88, 1266.56, 136.18, 115.67, 0, 0, 0
Q3E7C1, 9, 61, 0.1792, 0.002499, 18, nan, nucleus, 3.374, , 135.42, 0, 340.06, 302.06, 0, 0, 127.62, 175.64, 389.84, 358.2, 92.07, 229.58, 189.92, 244.46, 114.75, 305.66, 0, 78.19, 0, 0
Q3E7X9, 9, 56, 0.2907, 0.000129, 54, True, cytoplasm, 3.167, , 0, 0, 124.29, 293.92, 0, 179.49, 0, 116.38, 295.72, 192.21, 223.92, 198.75, 135.1, 0, 954.61, 225.88, 165.29, 204.68, 0, 0
Q3E7Y3, 7, 65, 0.1973, 0.000265, 18, False, cytoplasm, 2.552, , 135.76, 0, 269.45, 330.31, 103.59, 128.4, 294.68, 0, 762.04, 99.89, 0, 379.43, 73.69, 333.6, 580.13, 110.38, 97.94, 192.54, 0, 262.07
Q3E7Y3, 73, 129, 0.1973, 0.000265, 18, False, cytoplasm, 3.391, , 170.55, 0, 0, 221.78, 188.89, 123.95, 140.4, 198.85, 470.1, 0, 0, 246.55, 149.8, 183.05, 674.89, 223.14, 0, 226.05, 0, 266.52
Q3E7Y6, 8, 72, 0.3018, 0.00678, 54, nan, nucleus; cytoplasm; cytoskeleton; spindle, 3.5, , 91.11, 0, 103.81, 1331.55, 0, 34.18, 103.43, 502.47, 627.61, 941.55, 102.8, 178.53, 226.24, 718.26, 990.04, 134.23, 332.46, 72.9, 0, 0
Q3E829, 5, 79, 0.4138, 0.001842, 78, nan, , 3.872, , 152.29, 0, 779.6, 850.94, 0, 215.88, 124.45, 474.47, 759.06, 628.08, 501.85, 345.68, 187.92, 420.36, 307.21, 157.77, 0, 185.3, 0, 136.28
Q3E830, 10, 73, 0.3606, 0.00019, 66, nan, , 3.211, , 193.79, 0, 447.73, 407.72, 94.19, 201.26, 152.62, 183.28, 230.96, 0, 0, 212.67, 0, 385.9, 159.8, 345.42, 255.15, 66.63, 0, 0
Q3E833, 12, 87, 0.4485, 0.000518, 90, False, nucleus; chromosome; telomere, 3.213, , 47.09, 0, 550.52, 574.0, 0, 12.65, 0, 254.91, 662.35, 406.8, 0, 0, 381.32, 279.08, 590.18, 523.59, 143.75, 282.29, 0, 0
Q3E835, 4, 89, 0.3289, 0.001067, 66, nan, , 3.243, , 225.32, 0, 452.68, 871.25, 100.24, 233.49, 169.14, 181.88, 449.74, 566.51, 0, 143.07, 183.77, 702.37, 1239.35, 392.06, 162.22, 262.92, 0, 0
Q3E841, 8, 82, 0.4999, 0.016898, 90, nan, cytoplasm, 3.071, , 312.12, 0, 138.0, 772.11, 0, 197.03, 75.92, 0, 586.71, 387.63, 0, 196.53, 247.37, 108.64, 458.02, 190.26, 0, 132.55, 0, 120.94
Q3E846, 20, 103, 0.2114, 0.011744, 30, nan, nucleus; cytoplasm; mitochondrion intermembrane space, 2.483, , 170.8, 0, 360.02, 908.07, 84.46, 0, 261.09, 285.63, 1481.73, 73.62, 95.33, 119.09, 107.79, 765.65, 786.71, 252.05, 74.74, 82.32, 213.19, 115.11
Q6Q546, 3, 72, 0.4472, 0.007104, 90, nan, , 2.908, , 46.08, 48.91, 385.43, 426.69, 0, 284.3, 270.3, 0, 709.59, 554.07, 0, 186.77, 0, 331.47, 335.76, 65.14, 0, 142.25, 0, 98.1
Q6Q547, 5, 52, 0.1298, 0.000899, 6, nan, nucleus; nucleolus, 3.452, , 156.33, 0, 192.76, 266.38, 343.67, 217.37, 142.78, 223.86, 1046.32, 388.16, 0, 0, 380.62, 93.83, 860.6, 293.39, 149.32, 164.47, 0, 321.75
Q6Q560, 10, 78, 0.2002, 2e-06, 30, False, mitochondrion, 2.889, , 0, 0, 144.42, 241.33, 110.32, 21.56, 0, 73.44, 967.9, 203.71, 420.88, 672.05, 100.03, 511.23, 458.69, 126.23, 143.06, 220.29, 0, 483.57
Q6Q5H1, 179, 261, 0.0438, 0.015431, 6, nan, cytoplasm, 3.009, , 0, 0, 702.26, 111.3, 377.0, 103.59, 0, 112.91, 465.19, 0, 0, 574.81, 74.22, 572.35, 114.22, 320.35, 446.72, 343.09, 0, 140.66
Q6Q5H1, 263, 356, 0.0438, 0.015431, 6, nan, cytoplasm, 2.925, , 293.45, 0, 157.14, 509.54, 127.32, 157.54, 382.05, 76.87, 524.84, 248.28, 0, 1007.48, 57.74, 402.18, 518.84, 299.17, 228.54, 149.32, 0, 150.25
Q6WNK7, 6, 91, 0.211, 0.003718, 30, nan, nucleus; nucleoplasm; cytoplasm; p-body, 2.964, , 53.19, 0, 274.47, 1242.01, 147.38, 50.61, 0, 225.32, 722.46, 584.06, 0, 334.02, 64.99, 739.43, 262.05, 325.42, 221.46, 84.32, 0, 114.2
Q86ZR7, 22, 88, 0.4777, 1.9e-05, 90, True, , 2.985, , 124.58, 129.18, 429.3, 728.77, 0, 330.32, 102.45, 102.32, 488.32, 143.79, 0, 0, 336.68, 100.65, 114.39, 75.01, 246.94, 75.56, 151.51, 137.69
Q86ZR7, 90, 234, 0.4777, 1.9e-05, 90, True, , 2.895, , 376.42, 0, 605.15, 990.87, 183.56, 540.14, 494.27, 79.92, 1535.61, 270.39, 0, 241.99, 415.4, 93.46, 287.06, 339.51, 169.99, 116.74, 0, 92.44
Q92317, 13, 137, 0.4114, 0.001272, 78, False, nucleus, 3.17, , 93.09, 0, 725.6, 2013.42, 507.63, 136.31, 256.84, 756.07, 1514.04, 552.21, 414.96, 510.01, 143.69, 600.28, 804.48, 749.15, 402.41, 185.94, 0, 0
Q92325, 6, 319, 0.4091, 0.007783, 78, nan, , 2.818, , 585.03, 88.09, 1300.95, 1784.73, 93.8, 99.74, 717.37, 297.62, 1165.51, 742.45, 527.56, 1375.85, 756.99, 1067.67, 997.69, 1052.27, 400.69, 278.46, 0, 116.39
Q92325, 364, 449, 0.4091, 0.007783, 78, nan, , 3.173, , 301.9, 0, 1507.04, 1549.0, 0, 122.08, 129.82, 313.77, 607.49, 580.7, 148.89, 423.96, 92.54, 544.88, 193.03, 326.57, 467.1, 299.65, 0, 554.13
Q92325, 467, 653, 0.4091, 0.007783, 78, nan, , 2.893, , 105.96, 91.73, 485.7, 663.71, 126.45, 339.3, 274.04, 296.94, 1481.14, 517.44, 0, 1028.03, 308.64, 756.09, 669.42, 510.63, 539.11, 126.41, 144.44, 120.96
Q96VH4, 4, 175, 0.5836, 0.000405, 90, False, nucleus; cytoplasm, 3.092, , 1007.85, 0, 306.1, 1094.45, 115.64, 266.72, 243.65, 0, 1416.99, 102.89, 0, 280.09, 449.08, 296.75, 152.68, 293.85, 471.66, 0, 0, 501.32
Q99177, 10, 45, 0.2282, 2.6e-05, 30, nan, nucleus, 3.933, , 489.79, 0, 174.46, 247.12, 359.44, 80.21, 0, 148.99, 132.08, 297.32, 0, 222.77, 90.35, 258.37, 591.53, 496.4, 89.68, 68.31, 0, 144.81
Q99177, 82, 109, 0.2282, 2.6e-05, 30, nan, nucleus, 4.626, , 109.87, 0, 0, 337.17, 113.96, 0, 0, 219.61, 106.86, 392.55, 0, 198.09, 0, 140.25, 533.6, 68.18, 181.54, 278.39, 281.64, 220.17
Q99177, 117, 195, 0.2282, 2.6e-05, 30, nan, nucleus, 2.086, , 0, 71.29, 513.03, 1399.94, 0, 29.8, 0, 0, 1095.36, 102.13, 0, 386.74, 199.26, 320.95, 0, 280.2, 390.48, 72.97, 0, 0
Q99177, 200, 339, 0.2282, 2.6e-05, 30, nan, nucleus, 2.8, , 382.92, 0, 171.44, 1297.29, 0, 105.75, 347.87, 206.68, 1316.59, 118.41, 0, 652.84, 170.29, 445.81, 586.08, 185.42, 324.12, 543.23, 0, 0
Q99181, 11, 104, 0.1704, 0.002571, 18, nan, nucleus, 2.96, , 70.66, 0, 240.91, 296.61, 0, 149.65, 0, 72.02, 806.08, 369.99, 131.33, 631.16, 221.48, 479.4, 536.31, 284.65, 459.89, 207.81, 0, 469.74
Q99181, 109, 182, 0.1704, 0.002571, 18, nan, nucleus, 2.566, , 151.53, 0, 514.41, 484.38, 146.2, 58.64, 0, 114.27, 814.37, 215.34, 0, 451.14, 0, 88.17, 256.13, 208.94, 52.88, 0, 0, 117.81
Q99189, 7, 548, 0.3752, 0.000564, 78, nan, nucleus, 2.588, , 328.96, 82.1, 2120.26, 3639.67, 504.63, 264.88, 658.18, 187.39, 1784.96, 692.98, 100.85, 2029.51, 805.94, 2127.78, 688.96, 2226.66, 1194.99, 321.53, 0, 483.28
Q99189, 550, 967, 0.3752, 0.000564, 78, nan, nucleus, 2.867, , 570.28, 0, 1350.24, 2201.7, 208.47, 295.01, 0, 375.92, 1668.5, 679.52, 105.28, 1579.39, 729.8, 1078.47, 807.45, 992.67, 862.92, 382.92, 0, 154.19
Q99207, 6, 84, 0.1415, 0.001172, 6, False, nucleus; nucleolus, 2.794, , 500.69, 0, 349.03, 775.15, 191.19, 299.29, 0, 260.89, 2658.58, 245.52, 0, 734.09, 269.5, 321.73, 1333.61, 297.05, 304.3, 218.94, 0, 153.87
Q99207, 208, 279, 0.1415, 0.001172, 6, False, nucleus; nucleolus, 3.294, , 112.33, 0, 894.16, 1179.78, 239.96, 25.67, 0, 362.47, 1556.71, 611.23, 713.11, 324.98, 342.19, 687.8, 175.77, 133.29, 164.75, 274.81, 0, 284.68
Q99207, 293, 330, 0.1415, 0.001172, 6, False, nucleus; nucleolus, 2.65, , 119.54, 0, 118.51, 1682.98, 0, 120.15, 0, 0, 447.27, 310.06, 228.04, 219.98, 0, 180.59, 425.33, 0, 0, 76.95, 0, 0
Q99207, 365, 694, 0.1415, 0.001172, 6, False, nucleus; nucleolus, 2.465, , 396.2, 0, 1220.44, 1882.47, 153.74, 159.34, 279.16, 524.51, 3499.35, 604.76, 0, 1254.16, 392.27, 1018.43, 1203.19, 997.5, 449.84, 71.94, 0, 260.82
Q99210, 12, 231, 0.5168, 0.003199, 90, nan, cytoplasm, 2.746, , 84.64, 52.23, 818.18, 1887.26, 274.37, 346.69, 0, 491.37, 1017.13, 76.28, 145.39, 741.13, 348.82, 117.83, 515.52, 407.2, 601.02, 86.62, 0, 307.46
Q99216, 97, 273, 0.1875, 2.1e-05, 18, True, nucleus; nucleolus; cytoplasm, 2.639, , 148.42, 0, 994.75, 459.9, 376.92, 328.68, 375.36, 0, 1800.83, 278.72, 150.61, 329.11, 479.72, 189.27, 1838.13, 169.99, 878.5, 142.82, 0, 451.91
Q99231, 179, 356, 0.0764, 0.012945, 6, nan, nucleus; cytoplasm, 2.87, , 197.79, 0, 637.84, 553.87, 468.83, 239.14, 397.18, 184.95, 1089.26, 261.61, 0, 1401.17, 210.92, 844.05, 605.15, 608.15, 878.26, 269.17, 0, 252.7
Q99231, 458, 570, 0.0764, 0.012945, 6, nan, nucleus; cytoplasm, 2.86, , 456.9, 0, 482.79, 0, 99.25, 161.19, 331.56, 0, 918.1, 0, 0, 680.89, 316.37, 333.41, 377.85, 642.9, 194.24, 241.79, 0, 270.77
Q99231, 594, 931, 0.0764, 0.012945, 6, nan, nucleus; cytoplasm, 2.738, , 352.51, 50.36, 1305.18, 644.71, 203.41, 403.37, 897.43, 679.78, 2236.42, 694.54, 0, 1701.68, 433.18, 1320.24, 2095.77, 1335.11, 907.51, 93.67, 0, 516.14
Q99231, 1233, 1483, 0.0764, 0.012945, 6, nan, nucleus; cytoplasm, 2.496, , 0, 0, 1430.87, 1091.15, 0, 529.39, 302.34, 536.11, 2695.11, 412.39, 75.8, 819.55, 276.28, 615.97, 601.06, 374.07, 507.4, 0, 112.27, 436.68
Q99231, 1485, 1751, 0.0764, 0.012945, 6, nan, nucleus; cytoplasm, 2.48, , 36.48, 0, 679.99, 1405.51, 263.54, 322.42, 493.61, 117.08, 2987.28, 638.2, 0, 883.77, 760.85, 510.53, 998.42, 374.74, 701.34, 0, 137.73, 1155.56
Q99247, 4, 426, 0.177, 1e-05, 18, nan, cytoplasm, 2.847, , 481.77, 0, 2557.39, 2250.64, 211.54, 553.76, 1803.06, 876.93, 1700.78, 574.31, 213.25, 2071.84, 819.41, 1463.09, 715.55, 1345.51, 1876.49, 611.45, 0, 997.48
Q99247, 433, 540, 0.177, 1e-05, 18, nan, cytoplasm, 3.703, , 0, 104.24, 538.3, 463.72, 90.17, 139.72, 102.72, 428.41, 1319.78, 250.86, 258.15, 372.91, 122.88, 169.58, 261.13, 539.7, 353.32, 422.4, 0, 101.71
Q99247, 542, 570, 0.177, 1e-05, 18, nan, cytoplasm, 3.7, , 0, 0, 220.85, 218.42, 397.16, 0, 0, 184.58, 995.72, 473.09, 0, 241.62, 0, 118.13, 141.14, 221.19, 0, 90.11, 0, 126.55
Q99247, 772, 927, 0.177, 1e-05, 18, nan, cytoplasm, 3.53, , 193.6, 207.32, 883.68, 1782.59, 85.34, 508.4, 199.86, 585.72, 1965.08, 1335.57, 151.28, 552.17, 367.53, 707.77, 791.51, 1043.19, 481.55, 660.48, 363.47, 113.17
Q99247, 939, 1099, 0.177, 1e-05, 18, nan, cytoplasm, 3.209, , 544.59, 0, 802.14, 1406.56, 580.52, 592.28, 135.65, 151.28, 1989.77, 669.13, 501.47, 1099.09, 528.87, 835.05, 843.21, 1471.05, 721.7, 453.83, 0, 0
Q99257, 8, 96, 0.1955, 0.004305, 18, nan, cytoplasm; nucleus, 2.817, , 303.07, 0, 280.26, 196.07, 0, 268.2, 73.68, 141.33, 400.65, 69.09, 401.36, 1287.51, 84.77, 766.6, 577.13, 279.13, 74.63, 75.51, 0, 0
Q99257, 98, 261, 0.1955, 0.004305, 18, nan, cytoplasm; nucleus, 2.998, , 39.0, 0, 496.45, 146.48, 107.47, 156.71, 0, 544.21, 1505.34, 178.77, 0, 576.31, 310.64, 894.94, 710.93, 840.55, 810.96, 250.06, 0, 132.74
Q99257, 271, 468, 0.1955, 0.004305, 18, nan, cytoplasm; nucleus, 2.692, , 98.38, 0, 348.8, 1065.41, 129.64, 206.79, 166.6, 394.14, 1482.77, 165.67, 111.55, 1785.32, 434.74, 1260.52, 419.28, 888.47, 681.79, 70.98, 0, 492.11
